#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
3272.56 8.55e-13 9.16e-05 9.91e-01 8.98e-03 1.27e-10 
3472.46 9.27e-13 1.01e-04 9.94e-01 6.21e-03 5.63e-11 
3684.57 9.83e-13 1.11e-04 9.95e-01 4.75e-03 2.70e-11 
3909.64 1.02e-12 1.21e-04 9.96e-01 3.39e-03 1.11e-11 
4148.46 1.25e-12 1.45e-04 9.98e-01 1.97e-03 3.49e-12 
4401.86 1.90e-12 1.92e-04 9.99e-01 1.24e-03 1.07e-12 
4670.75 2.94e-12 2.62e-04 9.99e-01 6.89e-04 2.50e-13 
4956.05 3.58e-12 3.16e-04 9.99e-01 5.55e-04 9.68e-14 
5258.79 4.19e-12 3.73e-04 9.99e-01 2.86e-04 2.39e-14 
5580.02 6.52e-12 5.28e-04 9.99e-01 1.36e-04 3.66e-15 
5920.87 1.03e-11 7.57e-04 9.99e-01 6.75e-05 5.45e-16 
6282.54 1.75e-11 1.13e-03 9.99e-01 3.42e-05 7.16e-17 
6666.30 3.39e-11 1.83e-03 9.98e-01 1.19e-05 5.41e-18 
7073.50 8.35e-11 3.48e-03 9.97e-01 6.58e-06 4.17e-19 
7505.58 2.36e-10 7.34e-03 9.93e-01 1.83e-07 1.15e-21 
7964.05 9.01e-10 1.85e-02 9.81e-01 2.42e-08 1.24e-23 
8450.53 5.83e-09 6.88e-02 9.31e-01 1.56e-09 1.59e-24 
8966.72 3.17e-08 2.16e-01 7.84e-01 9.76e-11 1.32e-26 
9514.44 1.43e-07 5.24e-01 4.76e-01 3.84e-12 1.38e-24 
10095.62 4.75e-07 8.62e-01 1.38e-01 1.28e-14 2.48e-25 
10712.30 1.12e-06 9.72e-01 2.76e-02 5.15e-17 1.68e-25 
11366.65 2.33e-06 9.94e-01 6.13e-03 1.72e-19 1.45e-25 
12061.10 4.60e-06 1.00e+00 2.69e-04 6.32e-23 9.61e-26 
12793.43 8.78e-06 1.00e+00 8.33e-05 1.25e-24 5.11e-25 
13528.61 1.74e-05 1.00e+00 5.00e-06 1.72e-25 1.16e-24 
14194.74 2.80e-05 1.00e+00 4.61e-07 4.96e-26 1.00e-26 
14757.77 4.35e-05 1.00e+00 1.57e-08 2.01e-26 1.13e-26 
15240.48 7.40e-05 1.00e+00 1.41e-09 1.60e-26 5.82e-27 
15646.99 2.36e-04 1.00e+00 2.10e-10 1.16e-25 9.28e-26 
15960.30 1.44e-03 9.99e-01 1.68e-11 2.55e-26 2.59e-26 
16187.41 1.20e-03 9.99e-01 6.96e-12 5.12e-26 4.78e-26 
16354.17 1.56e-03 9.98e-01 1.45e-11 1.54e-25 6.24e-26 
16484.18 3.54e-04 1.00e+00 2.29e-12 7.49e-26 3.81e-26 
16593.12 1.05e-03 9.99e-01 1.01e-12 1.02e-25 8.94e-26 
16691.99 2.13e-04 1.00e+00 9.69e-13 1.19e-25 6.24e-26 
16788.59 6.50e-03 9.94e-01 7.76e-13 2.14e-25 2.31e-25 
16888.37 4.30e-03 9.96e-01 3.44e-13 2.22e-26 3.79e-27 
16998.79 6.13e-03 9.94e-01 4.89e-13 1.33e-25 3.36e-26 
17146.37 2.87e-03 9.97e-01 4.34e-13 4.39e-25 2.99e-25 
17415.23 3.69e-03 9.96e-01 8.49e-14 4.94e-27 7.49e-29 
17888.12 2.17e-02 9.78e-01 6.17e-13 8.93e-25 1.05e-25 
18532.37 2.98e-03 9.97e-01 8.16e-15 1.96e-26 7.74e-28 
19260.76 1.44e-03 9.99e-01 1.62e-14 3.90e-25 2.11e-25 
20034.10 3.64e-03 9.96e-01 2.97e-15 5.14e-26 1.29e-26 
20838.00 3.71e-03 9.96e-01 8.37e-16 2.86e-26 1.13e-27 
21647.97 1.15e-02 9.89e-01 1.71e-16 3.64e-26 1.34e-26 
22447.94 8.41e-02 9.16e-01 1.88e-17 5.02e-26 5.35e-26 
23245.88 1.50e-01 8.50e-01 6.24e-18 1.62e-26 2.90e-27 
24052.47 1.97e-01 8.03e-01 2.22e-18 4.89e-26 8.43e-26 
24867.72 3.62e-01 6.38e-01 3.18e-19 5.00e-26 3.66e-26 
25698.86 5.16e-01 4.84e-01 7.91e-20 5.34e-26 5.71e-26 
26587.16 1.49e-02 9.85e-01 1.11e-19 1.94e-25 2.77e-25 
27637.54 2.94e-01 7.06e-01 1.30e-19 3.05e-25 5.82e-26 
28986.97 3.39e-01 6.61e-01 9.80e-20 1.65e-26 7.93e-28 
#TIME: 23.57 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 1.34e-12 1.01e-04 9.91e-01 8.42e-03 2.62e-10 
999.11 1.24e-12 9.57e-05 9.91e-01 9.16e-03 3.15e-10 
1267.34 1.38e-12 1.04e-04 9.92e-01 8.02e-03 2.17e-10 
1514.05 1.65e-12 1.15e-04 9.92e-01 7.64e-03 1.79e-10 
1808.80 1.57e-12 1.14e-04 9.92e-01 7.65e-03 1.63e-10 
1919.29 1.57e-12 1.15e-04 9.93e-01 6.73e-03 1.32e-10 
2160.92 1.54e-12 1.15e-04 9.93e-01 7.11e-03 1.27e-10 
2292.92 1.42e-12 1.12e-04 9.93e-01 7.02e-03 1.17e-10 
2432.98 1.30e-12 1.08e-04 9.92e-01 7.57e-03 1.21e-10 
2581.60 1.30e-12 1.11e-04 9.93e-01 7.01e-03 9.43e-11 
2739.29 1.38e-12 1.18e-04 9.93e-01 6.51e-03 7.17e-11 
2906.62 1.47e-12 1.26e-04 9.94e-01 5.76e-03 4.76e-11 
3084.17 1.51e-12 1.34e-04 9.95e-01 4.69e-03 2.90e-11 
3272.56 1.41e-12 1.33e-04 9.96e-01 4.33e-03 2.22e-11 
3472.46 1.50e-12 1.45e-04 9.97e-01 3.14e-03 1.02e-11 
3684.57 1.60e-12 1.60e-04 9.97e-01 2.69e-03 5.52e-12 
3909.64 1.71e-12 1.79e-04 9.98e-01 1.53e-03 1.73e-12 
4148.46 2.04e-12 2.08e-04 9.99e-01 8.58e-04 5.31e-13 
4401.86 3.18e-12 2.81e-04 9.99e-01 5.54e-04 1.59e-13 
4670.75 4.85e-12 3.79e-04 9.99e-01 3.34e-04 4.05e-14 
4956.05 5.99e-12 4.65e-04 9.99e-01 1.80e-04 9.97e-15 
5258.79 7.15e-12 5.59e-04 9.99e-01 1.94e-04 5.03e-15 
5580.02 1.08e-11 7.71e-04 9.99e-01 5.41e-05 4.47e-16 
5920.87 1.74e-11 1.11e-03 9.99e-01 3.08e-05 7.33e-17 
6282.54 3.01e-11 1.68e-03 9.98e-01 1.23e-05 7.19e-18 
6666.30 6.10e-11 2.81e-03 9.97e-01 4.73e-06 5.63e-19 
7073.50 1.56e-10 5.43e-03 9.95e-01 1.70e-06 2.65e-20 
7505.58 4.87e-10 1.24e-02 9.88e-01 4.84e-07 6.81e-22 
7964.05 1.87e-09 3.11e-02 9.69e-01 8.52e-09 5.66e-24 
8450.53 1.04e-08 1.01e-01 8.99e-01 5.77e-10 2.65e-24 
8966.72 5.08e-08 2.89e-01 7.11e-01 2.42e-11 9.34e-25 
9514.44 2.02e-07 6.32e-01 3.68e-01 5.19e-13 2.91e-25 
10095.62 6.01e-07 9.16e-01 8.41e-02 2.87e-15 2.76e-25 
10712.30 1.35e-06 9.78e-01 2.18e-02 1.53e-17 2.28e-25 
11366.65 2.83e-06 9.98e-01 1.65e-03 1.49e-20 4.91e-26 
12061.10 5.45e-06 1.00e+00 4.71e-04 3.70e-23 2.92e-25 
12793.43 1.06e-05 1.00e+00 2.63e-05 3.23e-25 1.00e-25 
13528.61 2.08e-05 1.00e+00 2.85e-06 3.52e-25 4.89e-25 
14194.74 3.66e-05 1.00e+00 2.71e-08 2.60e-26 8.70e-26 
14757.77 4.31e-05 1.00e+00 4.35e-09 1.09e-25 7.75e-25 
15240.48 1.47e-04 1.00e+00 8.56e-10 1.49e-25 7.94e-25 
15646.99 2.83e-04 1.00e+00 5.67e-10 3.56e-25 1.35e-25 
15960.30 1.20e-03 9.99e-01 1.61e-11 7.67e-26 7.72e-26 
16187.41 2.60e-03 9.97e-01 3.02e-12 3.70e-26 1.90e-26 
16354.17 5.74e-03 9.94e-01 1.19e-12 8.12e-27 1.56e-27 
16484.18 4.97e-03 9.95e-01 1.06e-12 8.13e-26 5.58e-26 
16593.12 7.71e-03 9.92e-01 1.02e-11 1.58e-24 7.00e-25 
16691.99 6.92e-03 9.93e-01 4.82e-13 1.77e-25 1.49e-25 
16788.59 1.79e-02 9.82e-01 2.86e-13 1.65e-25 9.54e-26 
16888.37 1.62e-02 9.84e-01 3.20e-13 5.04e-25 3.32e-24 
16998.79 2.32e-02 9.77e-01 1.75e-13 1.79e-25 1.79e-25 
17146.37 1.63e-02 9.84e-01 1.77e-13 3.32e-25 1.61e-25 
17415.23 1.38e-02 9.86e-01 8.61e-14 7.62e-25 2.93e-23 
17888.12 1.07e-03 9.99e-01 2.81e-14 2.60e-26 4.04e-27 
18532.37 1.07e-02 9.89e-01 8.79e-15 5.08e-25 2.83e-24 
19260.76 3.26e-03 9.97e-01 5.76e-15 1.03e-25 1.70e-26 
20034.10 7.08e-02 9.29e-01 5.11e-16 3.96e-26 3.78e-26 
20838.00 9.81e-02 9.02e-01 1.09e-16 2.34e-26 3.04e-26 
21647.97 1.70e-01 8.30e-01 1.81e-17 1.39e-26 9.95e-27 
22447.94 2.16e-01 7.84e-01 4.67e-18 3.06e-26 1.43e-26 
23245.88 5.61e-03 9.94e-01 1.60e-18 1.73e-26 1.34e-26 
24052.47 3.14e-01 6.86e-01 5.61e-19 2.88e-26 1.21e-26 
24867.72 2.57e-01 7.43e-01 3.11e-19 9.63e-26 3.31e-26 
25698.86 1.20e-01 8.80e-01 4.30e-19 4.44e-25 1.16e-25 
26587.16 3.84e-01 6.16e-01 5.77e-20 4.66e-26 3.57e-27 
27637.54 3.55e-01 6.45e-01 4.44e-20 3.07e-26 1.44e-27 
28986.97 5.42e-01 4.58e-01 3.05e-20 4.08e-26 4.94e-26 
#TIME: 24.06 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 2.17e-12 1.46e-04 9.95e-01 4.81e-03 5.17e-11 
999.11 2.16e-12 1.44e-04 9.95e-01 4.86e-03 5.43e-11 
1267.34 2.32e-12 1.51e-04 9.95e-01 4.46e-03 4.49e-11 
1514.05 2.84e-12 1.72e-04 9.96e-01 3.40e-03 2.64e-11 
1808.80 2.62e-12 1.66e-04 9.96e-01 3.47e-03 2.61e-11 
1919.29 2.57e-12 1.64e-04 9.96e-01 3.54e-03 2.64e-11 
2160.92 2.49e-12 1.65e-04 9.96e-01 3.45e-03 2.16e-11 
2292.92 2.34e-12 1.62e-04 9.96e-01 3.51e-03 2.11e-11 
2432.98 2.15e-12 1.57e-04 9.97e-01 3.27e-03 1.81e-11 
2581.60 2.12e-12 1.58e-04 9.97e-01 3.30e-03 1.63e-11 
2739.29 2.21e-12 1.67e-04 9.97e-01 2.89e-03 1.16e-11 
2906.62 2.40e-12 1.81e-04 9.97e-01 2.72e-03 8.23e-12 
3084.17 2.45e-12 1.90e-04 9.97e-01 2.48e-03 5.65e-12 
3272.56 2.37e-12 1.96e-04 9.98e-01 1.98e-03 3.39e-12 
3472.46 2.46e-12 2.09e-04 9.98e-01 1.48e-03 1.69e-12 
3684.57 2.65e-12 2.31e-04 9.99e-01 1.23e-03 8.43e-13 
3909.64 2.78e-12 2.56e-04 9.99e-01 7.41e-04 2.83e-13 
4148.46 3.45e-12 3.08e-04 9.99e-01 3.89e-04 7.80e-14 
4401.86 5.37e-12 4.13e-04 9.99e-01 3.66e-04 3.32e-14 
4670.75 8.39e-12 5.74e-04 9.99e-01 1.48e-04 5.46e-15 
4956.05 1.01e-11 6.83e-04 9.99e-01 1.22e-04 2.12e-15 
5258.79 1.24e-11 8.37e-04 9.99e-01 6.77e-05 5.17e-16 
5580.02 1.87e-11 1.16e-03 9.99e-01 6.35e-05 1.53e-16 
5920.87 3.07e-11 1.69e-03 9.98e-01 1.57e-05 1.05e-17 
6282.54 5.48e-11 2.62e-03 9.97e-01 1.43e-05 2.17e-18 
6666.30 1.15e-10 4.44e-03 9.96e-01 2.70e-06 7.62e-20 
7073.50 3.09e-10 8.86e-03 9.91e-01 4.20e-07 1.50e-21 
7505.58 9.40e-10 1.95e-02 9.80e-01 2.56e-08 8.88e-24 
7964.05 3.63e-09 4.91e-02 9.51e-01 2.51e-09 4.37e-24 
8450.53 1.89e-08 1.51e-01 8.49e-01 1.82e-10 2.28e-24 
8966.72 8.03e-08 3.80e-01 6.20e-01 1.08e-11 1.72e-24 
9514.44 2.77e-07 7.13e-01 2.87e-01 2.96e-13 1.27e-24 
10095.62 7.33e-07 9.42e-01 5.81e-02 7.07e-16 3.13e-25 
10712.30 1.59e-06 9.91e-01 8.57e-03 1.83e-18 9.49e-26 
11366.65 3.32e-06 9.98e-01 1.84e-03 5.71e-21 2.24e-25 
12061.10 6.48e-06 9.99e-01 7.96e-04 4.42e-23 6.17e-25 
12793.43 1.21e-05 1.00e+00 2.97e-05 1.16e-24 1.44e-24 
13528.61 2.34e-05 1.00e+00 3.68e-07 8.36e-26 5.90e-26 
14194.74 4.07e-05 1.00e+00 1.29e-07 2.25e-24 1.52e-23 
14757.77 6.50e-05 1.00e+00 1.74e-09 1.65e-25 2.22e-25 
15240.48 1.33e-04 1.00e+00 3.73e-10 1.16e-25 7.12e-26 
15646.99 2.21e-04 1.00e+00 3.30e-11 8.00e-27 1.01e-27 
15960.30 5.89e-04 9.99e-01 3.95e-12 1.78e-26 5.28e-27 
16187.41 3.29e-03 9.97e-01 1.34e-12 3.69e-26 2.50e-26 
16354.17 2.67e-03 9.97e-01 8.25e-13 6.37e-26 2.11e-25 
16484.18 3.85e-03 9.96e-01 3.05e-13 3.11e-26 1.18e-26 
16593.12 1.10e-02 9.89e-01 3.80e-13 1.05e-26 5.20e-28 
16691.99 9.34e-03 9.91e-01 3.78e-12 2.13e-24 8.86e-25 
16788.59 7.01e-03 9.93e-01 2.51e-13 2.48e-25 1.14e-25 
16888.37 6.23e-03 9.94e-01 7.54e-14 8.48e-26 1.62e-26 
16998.79 2.11e-02 9.79e-01 5.01e-14 1.09e-25 6.11e-26 
17146.37 1.04e-03 9.99e-01 7.36e-14 3.81e-25 2.66e-25 
17415.23 6.98e-03 9.93e-01 4.48e-14 5.22e-25 1.71e-25 
17888.12 8.09e-05 1.00e+00 6.48e-14 2.27e-24 2.03e-23 
18532.37 1.85e-03 9.98e-01 1.29e-14 7.63e-25 1.77e-25 
19260.76 4.24e-02 9.58e-01 1.62e-15 8.95e-26 5.98e-26 
20034.10 2.31e-03 9.98e-01 1.10e-15 1.76e-25 7.57e-26 
20838.00 1.01e-01 8.99e-01 7.01e-17 1.27e-25 2.16e-25 
21647.97 5.37e-04 9.99e-01 3.01e-17 1.07e-25 9.75e-26 
22447.94 2.83e-03 9.97e-01 9.51e-18 1.52e-25 6.94e-26 
23245.88 2.80e-01 7.20e-01 1.33e-18 1.13e-25 1.60e-25 
24052.47 3.03e-01 6.97e-01 3.76e-19 8.32e-26 6.32e-26 
24867.72 1.67e-02 9.83e-01 8.11e-19 2.60e-25 4.64e-26 
25698.86 4.42e-01 5.58e-01 5.40e-20 1.31e-26 5.16e-28 
26587.16 5.26e-01 4.74e-01 3.02e-20 5.74e-26 2.22e-26 
27637.54 5.53e-01 4.47e-01 3.34e-20 9.40e-26 6.03e-26 
28986.97 3.08e-01 6.92e-01 1.11e-19 3.59e-25 1.30e-25 
#TIME: 24.56 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 3.42e-12 2.04e-04 9.97e-01 2.33e-03 9.54e-12 
999.11 3.70e-12 2.17e-04 9.98e-01 1.87e-03 6.78e-12 
1267.34 3.93e-12 2.27e-04 9.98e-01 1.82e-03 6.03e-12 
1514.05 4.66e-12 2.51e-04 9.98e-01 1.41e-03 3.72e-12 
1808.80 4.32e-12 2.42e-04 9.98e-01 1.48e-03 3.78e-12 
1919.29 4.31e-12 2.43e-04 9.98e-01 1.68e-03 4.07e-12 
2160.92 4.14e-12 2.41e-04 9.98e-01 1.58e-03 3.58e-12 
2292.92 3.89e-12 2.37e-04 9.98e-01 1.53e-03 3.11e-12 
2432.98 3.68e-12 2.34e-04 9.98e-01 1.47e-03 2.82e-12 
2581.60 3.66e-12 2.38e-04 9.98e-01 1.54e-03 2.45e-12 
2739.29 3.69e-12 2.44e-04 9.98e-01 1.28e-03 1.81e-12 
2906.62 4.07e-12 2.67e-04 9.98e-01 1.34e-03 1.32e-12 
3084.17 4.11e-12 2.80e-04 9.99e-01 1.05e-03 7.72e-13 
3272.56 4.01e-12 2.88e-04 9.99e-01 1.14e-03 6.49e-13 
3472.46 4.15e-12 3.07e-04 9.99e-01 6.01e-04 2.24e-13 
3684.57 4.50e-12 3.44e-04 9.99e-01 6.02e-04 1.32e-13 
3909.64 4.69e-12 3.77e-04 9.99e-01 5.82e-04 7.24e-14 
4148.46 5.79e-12 4.50e-04 9.99e-01 1.98e-04 1.27e-14 
4401.86 9.28e-12 6.25e-04 9.99e-01 1.09e-04 3.07e-15 
4670.75 1.42e-11 8.42e-04 9.99e-01 6.70e-05 7.62e-16 
4956.05 1.77e-11 1.03e-03 9.99e-01 3.63e-05 1.81e-16 
5258.79 2.17e-11 1.27e-03 9.99e-01 1.54e-05 3.24e-17 
5580.02 3.34e-11 1.78e-03 9.98e-01 1.28e-05 8.22e-18 
5920.87 5.47e-11 2.57e-03 9.97e-01 8.10e-06 1.42e-18 
6282.54 9.99e-11 4.00e-03 9.96e-01 1.14e-06 4.60e-20 
6666.30 2.26e-10 7.18e-03 9.93e-01 2.07e-07 1.39e-21 
7073.50 5.95e-10 1.39e-02 9.86e-01 4.47e-07 3.75e-22 
7505.58 1.93e-09 3.26e-02 9.67e-01 1.06e-08 1.16e-23 
7964.05 7.77e-09 8.54e-02 9.15e-01 7.93e-10 4.71e-24 
8450.53 3.59e-08 2.34e-01 7.66e-01 2.28e-10 9.25e-24 
8966.72 1.21e-07 4.75e-01 5.25e-01 1.94e-12 7.09e-25 
9514.44 3.81e-07 8.21e-01 1.79e-01 2.90e-14 2.24e-25 
10095.62 8.89e-07 9.55e-01 4.50e-02 1.87e-16 3.46e-25 
10712.30 1.90e-06 9.91e-01 9.08e-03 7.41e-19 3.30e-25 
11366.65 4.00e-06 9.99e-01 1.17e-03 1.13e-21 1.18e-25 
12061.10 7.73e-06 1.00e+00 1.36e-04 1.38e-24 1.66e-26 
12793.43 1.45e-05 9.98e-01 1.70e-03 6.60e-23 2.37e-23 
13528.61 2.92e-05 1.00e+00 9.62e-06 1.80e-23 5.63e-23 
14194.74 5.24e-05 1.00e+00 1.65e-08 6.44e-26 5.28e-27 
14757.77 6.28e-05 1.00e+00 8.90e-09 2.21e-24 2.04e-24 
15240.48 2.83e-04 1.00e+00 8.05e-11 5.95e-26 4.71e-26 
15646.99 3.26e-04 1.00e+00 6.33e-11 2.83e-25 1.66e-24 
15960.30 8.08e-04 9.99e-01 1.70e-12 3.48e-26 4.82e-26 
16187.41 3.91e-03 9.96e-01 5.81e-13 4.72e-26 4.07e-26 
16354.17 5.71e-03 9.94e-01 3.17e-13 5.93e-26 4.06e-26 
16484.18 5.18e-03 9.95e-01 2.45e-13 1.75e-25 3.39e-25 
16593.12 1.34e-02 9.87e-01 8.31e-14 3.09e-26 1.13e-25 
16691.99 1.82e-03 9.98e-01 1.67e-13 1.01e-26 2.91e-28 
16788.59 6.08e-03 9.94e-01 1.40e-13 3.14e-25 1.88e-25 
16888.37 1.12e-03 9.99e-01 2.12e-13 1.91e-24 3.97e-24 
16998.79 1.46e-03 9.99e-01 2.69e-14 1.41e-25 8.69e-26 
17146.37 2.66e-02 9.73e-01 3.87e-14 5.37e-25 3.58e-25 
17415.23 3.18e-04 1.00e+00 2.58e-14 7.22e-25 4.20e-25 
17888.12 5.09e-03 9.95e-01 1.32e-14 2.21e-25 2.45e-26 
18532.37 3.02e-03 9.97e-01 5.48e-15 2.42e-25 3.98e-26 
19260.76 2.05e-02 9.80e-01 7.62e-16 1.55e-25 1.21e-25 
20034.10 7.23e-03 9.93e-01 3.42e-16 8.46e-26 2.67e-26 
20838.00 1.13e-01 8.87e-01 3.46e-17 1.06e-25 3.51e-26 
21647.97 1.88e-01 8.12e-01 6.64e-18 3.42e-26 9.33e-27 
22447.94 2.22e-01 7.78e-01 1.73e-18 2.63e-26 4.59e-27 
23245.88 3.99e-01 6.01e-01 2.35e-19 2.59e-26 6.04e-27 
24052.47 3.90e-01 6.10e-01 1.36e-19 4.92e-26 1.40e-26 
24867.72 4.75e-01 5.25e-01 4.66e-20 7.14e-27 5.77e-28 
25698.86 6.49e-01 3.51e-01 2.07e-20 4.83e-26 7.70e-26 
26587.16 4.92e-01 5.08e-01 2.95e-20 1.14e-25 3.71e-26 
27637.54 5.09e-01 4.91e-01 3.20e-20 1.23e-25 2.60e-26 
28986.97 4.58e-01 5.42e-01 3.37e-20 4.10e-26 2.27e-27 
#TIME: 25.06 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 5.83e-12 3.02e-04 9.99e-01 8.11e-04 1.10e-12 
999.11 6.18e-12 3.18e-04 9.99e-01 9.11e-04 1.09e-12 
1267.34 6.45e-12 3.28e-04 9.99e-01 9.11e-04 1.04e-12 
1514.05 7.63e-12 3.66e-04 9.99e-01 6.85e-04 6.21e-13 
1808.80 7.42e-12 3.59e-04 9.99e-01 7.69e-04 6.47e-13 
1919.29 7.18e-12 3.54e-04 9.99e-01 7.01e-04 5.59e-13 
2160.92 6.90e-12 3.51e-04 9.99e-01 6.87e-04 5.18e-13 
2292.92 6.53e-12 3.48e-04 9.99e-01 8.26e-04 5.73e-13 
2432.98 6.49e-12 3.58e-04 9.99e-01 7.97e-04 4.54e-13 
2581.60 6.21e-12 3.53e-04 9.99e-01 6.27e-04 3.24e-13 
2739.29 6.28e-12 3.61e-04 9.99e-01 6.25e-04 2.79e-13 
2906.62 6.92e-12 3.97e-04 9.99e-01 4.77e-04 1.48e-13 
3084.17 6.92e-12 4.11e-04 9.99e-01 6.29e-04 1.53e-13 
3272.56 6.86e-12 4.31e-04 9.99e-01 3.38e-04 6.02e-14 
3472.46 7.23e-12 4.67e-04 9.99e-01 4.18e-04 4.76e-14 
3684.57 7.60e-12 5.08e-04 9.99e-01 2.02e-04 1.41e-14 
3909.64 8.11e-12 5.66e-04 9.99e-01 1.82e-04 6.71e-15 
4148.46 1.01e-11 6.83e-04 9.99e-01 7.15e-05 1.34e-15 
4401.86 1.61e-11 9.39e-04 9.99e-01 3.09e-05 2.52e-16 
4670.75 2.59e-11 1.32e-03 9.99e-01 2.21e-05 6.81e-17 
4956.05 3.26e-11 1.63e-03 9.98e-01 1.29e-05 1.68e-17 
5258.79 3.83e-11 1.91e-03 9.98e-01 1.65e-05 9.49e-18 
5580.02 6.20e-11 2.79e-03 9.97e-01 3.92e-06 6.31e-19 
5920.87 1.02e-10 4.02e-03 9.96e-01 1.63e-06 6.85e-20 
6282.54 1.89e-10 6.21e-03 9.94e-01 1.80e-06 1.64e-20 
6666.30 4.56e-10 1.17e-02 9.88e-01 6.91e-08 1.04e-22 
7073.50 1.09e-09 2.07e-02 9.79e-01 1.45e-08 3.97e-24 
7505.58 3.73e-09 5.08e-02 9.49e-01 3.14e-09 8.05e-24 
7964.05 1.33e-08 1.19e-01 8.81e-01 1.75e-10 3.33e-24 
8450.53 6.40e-08 3.40e-01 6.60e-01 3.72e-11 1.22e-24 
8966.72 1.82e-07 5.94e-01 4.06e-01 5.22e-13 1.10e-24 
9514.44 4.73e-07 8.63e-01 1.37e-01 8.53e-15 6.93e-25 
10095.62 1.09e-06 9.74e-01 2.63e-02 3.99e-17 2.87e-25 
10712.30 2.27e-06 9.94e-01 5.97e-03 1.88e-19 2.12e-25 
11366.65 4.70e-06 9.99e-01 1.17e-03 4.93e-22 2.69e-25 
12061.10 9.76e-06 1.00e+00 1.27e-04 1.58e-24 6.24e-25 
12793.43 1.65e-05 1.00e+00 1.51e-05 9.96e-27 6.47e-29 
13528.61 3.59e-05 1.00e+00 5.06e-07 3.80e-26 5.74e-28 
14194.74 7.48e-05 1.00e+00 4.30e-09 1.35e-25 3.95e-25 
14757.77 1.34e-04 1.00e+00 5.38e-10 2.65e-26 1.81e-27 
15240.48 2.32e-04 1.00e+00 2.86e-11 1.01e-25 1.57e-25 
15646.99 8.22e-04 9.99e-01 3.77e-12 9.38e-27 1.61e-27 
15960.30 2.38e-03 9.98e-01 4.15e-12 2.43e-25 2.04e-25 
16187.41 3.02e-03 9.97e-01 1.80e-13 3.08e-26 1.84e-26 
16354.17 6.62e-03 9.93e-01 1.35e-13 4.93e-26 2.62e-26 
16484.18 5.06e-03 9.95e-01 1.18e-13 9.42e-26 2.82e-26 
16593.12 5.04e-03 9.95e-01 1.04e-13 4.51e-25 1.38e-24 
16691.99 1.28e-02 9.87e-01 5.32e-14 1.58e-25 2.01e-24 
16788.59 5.81e-03 9.94e-01 5.47e-14 2.40e-25 1.19e-25 
16888.37 3.72e-02 9.63e-01 2.51e-14 8.85e-26 8.70e-27 
16998.79 3.87e-02 9.61e-01 2.04e-14 6.84e-25 1.08e-24 
17146.37 1.25e-02 9.87e-01 5.02e-14 1.27e-24 5.65e-25 
17415.23 2.28e-03 9.98e-01 2.44e-14 1.30e-24 5.75e-25 
17888.12 6.29e-03 9.94e-01 5.07e-15 4.57e-25 5.54e-25 
18532.37 1.33e-03 9.99e-01 4.91e-15 5.53e-25 3.03e-25 
19260.76 2.50e-03 9.97e-01 1.05e-15 4.02e-25 1.56e-25 
20034.10 1.57e-02 9.84e-01 1.02e-16 8.86e-26 6.10e-26 
20838.00 3.06e-02 9.69e-01 2.56e-17 1.71e-25 7.15e-26 
21647.97 2.87e-01 7.13e-01 1.65e-18 4.23e-26 3.86e-26 
22447.94 5.52e-02 9.45e-01 1.35e-18 1.21e-25 1.28e-25 
23245.88 4.07e-01 5.93e-01 1.59e-19 1.09e-25 1.17e-25 
24052.47 5.72e-01 4.28e-01 2.61e-20 2.96e-26 1.56e-26 
24867.72 4.01e-01 5.99e-01 5.99e-20 1.70e-25 5.18e-25 
25698.86 4.63e-01 5.37e-01 2.81e-20 1.67e-25 6.89e-26 
26587.16 3.33e-01 6.67e-01 9.37e-20 3.53e-25 5.40e-26 
