#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.2 2.42 2.662 2.9282 3.22102 3.543122 3.897434 4.287178 4.715896 5.187485 5.706233 6.276857 6.904542 7.594996 8.354497 9.189946 10.10894 11.10894 12.10894 13.108941 14.108941 15.108941 16.108941 17.108941 18.108941 19.108941 20.108941 21.108941 22.108941 23.108941 24.108941 25.108941 26.108941 27.108941 28.108941 29.108941 30.108941 31.108941 32.108941 33.108941 34.108941 35.108941 36.108941 37.108941 38.108941 39.108941 40.108941 41.108941 42.108941 43.108941 44.108941 45.108941 46.108941 47.108941 48.108941 49.108941 50.108941 51.108941 52.108941 53.108941 54.108941 55.108941 56.108941 57.108941 58.108941 59.108941 60.108941 61.108941 62.108941 63.108941 64.108941 65.108941 66.108941 67.108941 68.108941 69.108941 70.108941 71.108941 72.108941 73.108941 74.108941 75.108941 76.108941 77.108941 78.108941 79.108941 80.108941 81.108941 82.108941 83.108941 84.108941 85.108941 86.108941 87.108941 88.108941 89.108941 90.108941 91.108941 92.108941 93.108941 94.108941 95.108941 96.108941 97.108935 98.108935 99.108935 100.108935 101.108935 102.108935 103.108935 104.108935 105.108935 106.108935 107.108935 108.108935 109.108935 110.108935 111.108935 112.108935 113.108935 114.108935 115.108935 116.108935 117.108935 118.108935 119.108935 120.108935 121.108935 122.108935 123.108935 124.108935 125.108935 126.108935 127.108935 128.108935 129.108935 130.108935 131.108935 132.108935 133.108935 134.108935 135.108935 136.108935 137.108935 138.108935 139.108935 140.108935 141.108935 142.108935 143.108935 144.108935 145.108935 146.108935 147.108935 148.108935 149.108935 150.108935 151.108935 152.108935 153.108935 154.108935 155.108935 156.108935 157.108935 158.108935 159.108935 160.108935 161.108935 162.108935 163.108935 164.108935 165.108935 166.108935 167.108935 168.108935 169.108935 170.108935 171.108935 172.108935 173.108935 174.108935 175.108935 176.108935 177.108935 178.108935 179.108935 180.108935 181.108935 182.108935 183.108935 184.108935 185.108935 186.108935 187.108935 188.108935 189.108935 190.108935 191.108935 192.108935 193.108935 194.108935 195.108935 196.108935 197.108935 198.108935 199.108935 200.108935 201.108935 202.108935 203.108935 204.108935 205.108935 206.108935 207.108935 208.108935 209.108935 210.108935 211.108935 212.108935 213.108935 214.108935 215.108935 216.108935 217.108935 218.108935 219.108935 220.108935 221.108935 222.108935 223.108935 224.108935 225.108935 226.108935 227.108935 228.108935 229.108935 230.108935 231.108935 232.108935 233.108935 234.108935 235.108935 236.108935 237.108935 238.108935 239.108935 240.108935 241.108935 242.108935 243.108935 244.108935 245.108935 246.108935 247.108935 248.108935 249.108935 250.108935 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] S0 S1 S2 S3 S4 S5
1.075e+04 1.000000e+00 2.525089e-19 3.051806e-83 8.028966e-188 0.000000e+00 0.000000e+00
1.125e+04 1.000000e+00 6.388988e-20 1.474178e-85 7.765458e-193 0.000000e+00 0.000000e+00
1.175e+04 1.000000e+00 2.837479e-20 5.934166e-87 7.079717e-196 0.000000e+00 0.000000e+00
1.225e+04 1.000000e+00 1.798662e-20 9.132770e-88 1.144936e-197 0.000000e+00 0.000000e+00
1.275e+04 1.000000e+00 1.399964e-20 3.047311e-88 9.732213e-199 0.000000e+00 0.000000e+00
1.325e+04 1.000000e+00 9.753831e-21 6.696311e-89 3.377757e-200 0.000000e+00 0.000000e+00
1.375e+04 1.000000e+00 4.693104e-21 3.643841e-90 5.875212e-203 0.000000e+00 0.000000e+00
1.425e+04 1.000000e+00 1.103842e-20 7.863849e-89 3.816175e-200 0.000000e+00 0.000000e+00
1.475e+04 1.000000e+00 1.820664e-20 4.452246e-88 1.405902e-198 0.000000e+00 0.000000e+00
1.525e+04 1.000000e+00 3.181868e-20 3.134999e-87 8.267449e-197 0.000000e+00 0.000000e+00
1.575e+04 1.000000e+00 9.579272e-20 1.714744e-85 3.943368e-193 0.000000e+00 0.000000e+00
1.625e+04 1.000000e+00 3.347755e-19 1.644622e-83 6.268710e-189 0.000000e+00 0.000000e+00
1.675e+04 1.000000e+00 1.333437e-19 4.394021e-85 2.373956e-192 0.000000e+00 0.000000e+00
1.725e+04 1.000000e+00 3.188834e-19 1.008502e-83 1.758144e-189 0.000000e+00 0.000000e+00
1.775e+04 1.000000e+00 5.999396e-19 9.368702e-83 1.871727e-187 0.000000e+00 0.000000e+00
1.825e+04 1.000000e+00 2.447738e-17 9.367452e-77 1.218837e-174 2.611646e-314 0.000000e+00
1.875e+04 1.000000e+00 2.326593e-20 3.302209e-88 3.039558e-199 0.000000e+00 0.000000e+00
1.925e+04 1.000000e+00 8.095911e-20 3.118974e-86 4.679245e-195 0.000000e+00 0.000000e+00
1.975e+04 1.000000e+00 1.273148e-20 2.505546e-89 9.650552e-202 0.000000e+00 0.000000e+00
2.025e+04 1.000000e+00 1.452246e-20 3.530861e-89 1.801317e-201 0.000000e+00 0.000000e+00
2.075e+04 1.000000e+00 3.627468e-20 9.559558e-88 1.902826e-198 0.000000e+00 0.000000e+00
2.125e+04 1.000000e+00 1.103814e-19 5.443330e-86 9.893167e-195 0.000000e+00 0.000000e+00
2.175e+04 1.000000e+00 8.337536e-16 1.796096e-71 1.133398e-163 1.496587e-295 0.000000e+00
2.225e+04 1.000000e+00 5.580777e-19 1.800966e-83 2.000793e-189 0.000000e+00 0.000000e+00
2.275e+04 1.000000e+00 1.098493e-16 6.637936e-75 4.087176e-171 1.366904e-308 0.000000e+00
2.325e+04 1.000000e+00 6.258816e-17 6.881673e-76 2.847920e-173 2.167829e-312 0.000000e+00
2.375e+04 1.000000e+00 7.106806e-18 1.651372e-79 4.466686e-181 0.000000e+00 0.000000e+00
2.425e+04 1.000000e+00 1.821414e-17 4.887283e-78 5.677086e-178 1.155125e-320 0.000000e+00
2.475e+04 1.000000e+00 1.137818e-18 1.226930e-82 7.009315e-188 0.000000e+00 0.000000e+00
2.525e+04 1.000000e+00 6.205719e-19 1.072426e-83 3.372270e-190 0.000000e+00 0.000000e+00
2.575e+04 1.000000e+00 2.813605e-19 4.672769e-85 3.647148e-193 0.000000e+00 0.000000e+00
2.625e+04 1.000000e+00 3.101658e-20 9.852521e-89 4.276681e-201 0.000000e+00 0.000000e+00
2.675e+04 1.000000e+00 9.358908e-20 5.429123e-87 2.071053e-197 0.000000e+00 0.000000e+00
2.725e+04 1.000000e+00 5.689471e-20 7.139544e-88 2.391218e-199 0.000000e+00 0.000000e+00
2.775e+04 1.000000e+00 3.711311e-20 1.224900e-88 4.883979e-201 0.000000e+00 0.000000e+00
2.825e+04 1.000000e+00 1.299756e-20 2.010298e-90 6.493236e-205 0.000000e+00 0.000000e+00
2.875e+04 1.000000e+00 4.901414e-20 2.569938e-88 1.912676e-200 0.000000e+00 0.000000e+00
2.925e+04 1.000000e+00 4.372138e-20 1.433200e-88 4.890245e-201 0.000000e+00 0.000000e+00
2.975e+04 1.000000e+00 9.321768e-21 3.623191e-91 1.177663e-206 0.000000e+00 0.000000e+00
3.025e+04 1.000000e+00 1.616479e-20 2.486359e-90 6.570668e-205 0.000000e+00 0.000000e+00
3.075e+04 1.000000e+00 3.130620e-21 4.365075e-93 7.227052e-211 0.000000e+00 0.000000e+00
3.125e+04 1.000000e+00 1.612228e-20 1.809006e-90 2.654363e-205 0.000000e+00 0.000000e+00
3.175e+04 1.000000e+00 2.891202e-19 8.249137e-86 2.322449e-195 0.000000e+00 0.000000e+00
3.225e+04 1.000000e+00 2.321760e-18 1.804180e-82 2.995096e-188 0.000000e+00 0.000000e+00
3.275e+04 1.000000e+00 5.736239e-18 4.641565e-81 2.815384e-185 0.000000e+00 0.000000e+00
3.325e+04 1.000000e+00 2.187818e-17 6.052521e-79 8.508042e-181 0.000000e+00 0.000000e+00
3.375e+04 1.000000e+00 4.485328e-17 7.620318e-78 1.713438e-178 1.877449e-322 0.000000e+00
3.425e+04 1.000000e+00 1.102069e-16 1.868209e-76 1.423664e-175 1.979727e-317 0.000000e+00
3.475e+04 1.000000e+00 8.364700e-17 5.710006e-77 1.007867e-176 1.779180e-319 0.000000e+00
3.525e+04 1.000000e+00 3.814350e-19 7.991764e-86 9.908936e-196 0.000000e+00 0.000000e+00
3.575e+04 1.000000e+00 1.471747e-17 6.300724e-80 3.802328e-183 0.000000e+00 0.000000e+00
3.625e+04 1.000000e+00 3.637786e-18 2.850138e-82 3.247125e-188 0.000000e+00 0.000000e+00
3.675e+04 1.000000e+00 8.303241e-16 1.444895e-73 1.103870e-169 1.833830e-307 0.000000e+00
3.725e+04 1.000000e+00 2.643662e-17 3.534268e-79 1.079087e-181 0.000000e+00 0.000000e+00
3.775e+04 1.000000e+00 1.485083e-15 8.517226e-73 3.655518e-168 6.092260e-305 0.000000e+00
3.825e+04 1.000000e+00 1.569539e-14 2.966095e-69 8.434194e-161 2.432492e-292 0.000000e+00
3.875e+04 1.000000e+00 2.170297e-15 2.356643e-72 2.400442e-167 1.213799e-303 0.000000e+00
3.925e+04 1.000000e+00 3.233334e-15 8.165184e-72 2.852674e-166 7.548551e-302 0.000000e+00
3.975e+04 1.000000e+00 3.169130e-12 7.228957e-62 6.560843e-146 2.594496e-267 0.000000e+00
4.025e+04 1.000000e+00 2.326878e-12 2.142131e-62 4.655214e-147 2.499263e-269 0.000000e+00
#TIME: 99.108935
#NVEL: 81
#vel_mid[km/s] S0 S1 S2 S3 S4 S5
2.500e+02 1.559646e-01 8.440354e-01 5.760477e-15 2.868246e-43 6.443250e-87 3.546501e-160
7.500e+02 2.609470e-01 7.390530e-01 1.017153e-15 4.446524e-45 3.551002e-90 1.083201e-165
1.250e+03 4.588836e-01 5.411164e-01 8.899603e-17 1.566165e-47 1.542756e-94 5.100373e-173
1.750e+03 7.978423e-01 2.021577e-01 9.221915e-19 7.560109e-52 4.989243e-102 2.049279e-185
2.250e+03 9.749935e-01 2.500654e-02 5.969002e-22 1.938464e-58 3.066972e-113 9.438783e-204
2.750e+03 9.985750e-01 1.424960e-03 4.431998e-26 7.124539e-67 1.597321e-127 4.665947e-227
3.250e+03 9.999209e-01 7.914760e-05 1.934633e-30 5.990365e-76 4.603852e-143 1.161275e-252
3.750e+03 9.999908e-01 9.163760e-06 5.858632e-34 1.745135e-83 3.570130e-156 1.497193e-274
4.250e+03 9.999986e-01 1.368157e-06 5.426334e-37 6.269026e-90 2.449247e-167 4.010581e-293
4.750e+03 9.999995e-01 5.136489e-07 1.639037e-38 3.978434e-93 7.596856e-173 3.029997e-302
5.250e+03 9.999999e-01 8.365441e-08 3.410542e-41 1.150085e-98 2.740365e-182 9.605802e-318
5.750e+03 1.000000e+00 1.144561e-08 4.315314e-44 1.284749e-104 2.107482e-192 0.000000e+00
6.250e+03 1.000000e+00 1.868664e-09 9.675505e-47 4.569140e-110 1.140030e-201 0.000000e+00
6.750e+03 1.000000e+00 2.580871e-10 1.191332e-49 4.597876e-116 6.994100e-212 0.000000e+00
7.250e+03 1.000000e+00 3.033777e-11 7.391885e-53 1.005771e-122 2.852007e-223 0.000000e+00
7.750e+03 1.000000e+00 4.183208e-12 6.236039e-56 3.430675e-129 2.055421e-234 0.000000e+00
8.250e+03 1.000000e+00 6.147495e-13 5.322312e-59 1.015613e-135 9.878478e-246 0.000000e+00
8.750e+03 1.000000e+00 4.808355e-14 3.785291e-63 1.348843e-144 3.593378e-261 0.000000e+00
9.250e+03 1.000000e+00 1.365122e-15 5.313118e-69 3.667881e-157 4.584971e-283 0.000000e+00
9.750e+03 1.000000e+00 2.970590e-17 2.549180e-75 9.474171e-171 9.222207e-307 0.000000e+00
1.025e+04 1.000000e+00 1.371188e-18 2.034321e-80 9.981587e-182 0.000000e+00 0.000000e+00
1.075e+04 1.000000e+00 1.604716e-19 5.380375e-84 1.905162e-189 0.000000e+00 0.000000e+00
1.125e+04 1.000000e+00 4.855621e-20 5.100000e-86 7.818942e-194 0.000000e+00 0.000000e+00
1.175e+04 1.000000e+00 2.410270e-20 3.122423e-87 1.751783e-196 0.000000e+00 0.000000e+00
1.225e+04 1.000000e+00 1.759633e-20 8.184441e-88 8.874836e-198 0.000000e+00 0.000000e+00
1.275e+04 1.000000e+00 7.398098e-21 2.678499e-89 5.188729e-201 0.000000e+00 0.000000e+00
1.325e+04 1.000000e+00 6.574162e-21 1.472854e-89 1.287420e-201 0.000000e+00 0.000000e+00
1.375e+04 1.000000e+00 7.696233e-21 2.289848e-89 2.967376e-201 0.000000e+00 0.000000e+00
1.425e+04 1.000000e+00 4.889200e-21 3.552135e-90 4.879976e-203 0.000000e+00 0.000000e+00
1.475e+04 1.000000e+00 1.081864e-20 6.089404e-89 1.934502e-200 0.000000e+00 0.000000e+00
1.525e+04 1.000000e+00 1.071104e-19 2.962863e-85 1.396391e-192 0.000000e+00 0.000000e+00
1.575e+04 1.000000e+00 2.325364e-19 4.723400e-84 4.734082e-190 0.000000e+00 0.000000e+00
1.625e+04 1.000000e+00 5.964173e-20 2.401130e-86 5.107333e-195 0.000000e+00 0.000000e+00
1.675e+04 1.000000e+00 1.151289e-19 2.458817e-85 6.703434e-193 0.000000e+00 0.000000e+00
1.725e+04 1.000000e+00 1.336739e-19 3.705342e-85 1.444955e-192 0.000000e+00 0.000000e+00
1.775e+04 1.000000e+00 3.433226e-19 1.112883e-83 1.904949e-189 0.000000e+00 0.000000e+00
1.825e+04 1.000000e+00 1.032977e-20 1.754387e-89 6.154222e-202 0.000000e+00 0.000000e+00
1.875e+04 1.000000e+00 1.824377e-17 2.587681e-77 6.783375e-176 1.509346e-316 0.000000e+00
1.925e+04 1.000000e+00 2.677801e-17 9.408864e-77 9.646199e-175 1.379165e-314 0.000000e+00
1.975e+04 1.000000e+00 3.754304e-16 1.641204e-72 1.048475e-165 6.581345e-299 0.000000e+00
2.025e+04 1.000000e+00 1.077530e-15 7.277906e-71 3.119897e-162 6.485997e-293 0.000000e+00
2.075e+04 1.000000e+00 8.408596e-16 2.464063e-71 2.746095e-163 8.505388e-295 0.000000e+00
2.125e+04 1.000000e+00 5.651678e-16 4.770687e-72 7.312709e-165 1.394719e-297 0.000000e+00
2.175e+04 1.000000e+00 1.218968e-19 6.609844e-86 1.316022e-194 0.000000e+00 0.000000e+00
2.225e+04 1.000000e+00 1.382667e-16 1.787682e-74 3.741566e-170 7.035775e-307 0.000000e+00
2.275e+04 1.000000e+00 1.210821e-18 2.784332e-82 6.221485e-187 0.000000e+00 0.000000e+00
2.325e+04 1.000000e+00 9.508194e-19 9.610850e-83 5.689431e-188 0.000000e+00 0.000000e+00
2.375e+04 1.000000e+00 2.668564e-18 4.022494e-81 1.525126e-184 0.000000e+00 0.000000e+00
2.425e+04 1.000000e+00 1.185531e-18 1.624832e-82 1.403214e-187 0.000000e+00 0.000000e+00
2.475e+04 1.000000e+00 1.661786e-18 4.974425e-82 1.381658e-186 0.000000e+00 0.000000e+00
2.525e+04 1.000000e+00 4.934003e-19 4.400461e-84 4.897812e-191 0.000000e+00 0.000000e+00
2.575e+04 1.000000e+00 8.465526e-20 4.918730e-87 2.054176e-197 0.000000e+00 0.000000e+00
2.625e+04 1.000000e+00 4.128855e-20 2.819531e-88 3.997450e-200 0.000000e+00 0.000000e+00
2.675e+04 1.000000e+00 3.639849e-20 1.504505e-88 9.299605e-201 0.000000e+00 0.000000e+00
2.725e+04 1.000000e+00 3.552518e-20 1.178219e-88 4.925330e-201 0.000000e+00 0.000000e+00
2.775e+04 1.000000e+00 2.534806e-20 2.832860e-89 2.073439e-202 0.000000e+00 0.000000e+00
2.825e+04 1.000000e+00 3.745950e-21 1.796473e-92 2.570931e-209 0.000000e+00 0.000000e+00
2.875e+04 1.000000e+00 3.510688e-21 1.207123e-92 9.803880e-210 0.000000e+00 0.000000e+00
2.925e+04 1.000000e+00 1.289302e-20 1.396574e-90 2.331517e-205 0.000000e+00 0.000000e+00
2.975e+04 1.000000e+00 2.246967e-20 9.757728e-90 1.351164e-203 0.000000e+00 0.000000e+00
3.025e+04 1.000000e+00 1.953660e-20 4.943276e-90 2.812424e-204 0.000000e+00 0.000000e+00
3.075e+04 1.000000e+00 3.048489e-20 2.262024e-89 6.545399e-203 0.000000e+00 0.000000e+00
3.125e+04 1.000000e+00 3.798415e-20 4.446532e-89 2.494064e-202 0.000000e+00 0.000000e+00
3.175e+04 1.000000e+00 3.827712e-19 2.310648e-85 2.072094e-194 0.000000e+00 0.000000e+00
3.225e+04 1.000000e+00 2.700270e-18 3.099459e-82 9.363365e-188 0.000000e+00 0.000000e+00
3.275e+04 1.000000e+00 3.550388e-17 4.221004e-78 5.964478e-179 3.458460e-323 0.000000e+00
3.325e+04 1.000000e+00 3.231961e-17 2.541070e-78 1.796764e-179 4.940656e-324 0.000000e+00
3.375e+04 1.000000e+00 2.291946e-17 6.002445e-79 7.311935e-181 0.000000e+00 0.000000e+00
3.425e+04 1.000000e+00 2.680444e-17 9.237320e-79 1.641166e-180 0.000000e+00 0.000000e+00
3.475e+04 1.000000e+00 6.765783e-17 2.517449e-77 1.716406e-177 8.048329e-321 0.000000e+00
3.525e+04 1.000000e+00 1.040336e-16 1.068760e-76 3.352828e-176 1.260505e-318 0.000000e+00
3.575e+04 1.000000e+00 1.083613e-15 5.171828e-73 2.071744e-168 3.650663e-305 0.000000e+00
3.625e+04 1.000000e+00 1.916123e-16 7.507234e-76 1.694999e-174 9.148819e-316 0.000000e+00
3.675e+04 1.000000e+00 2.709487e-18 7.859659e-83 1.801491e-189 0.000000e+00 0.000000e+00
3.725e+04 1.000000e+00 2.689682e-16 1.903991e-75 9.680932e-174 1.495153e-314 0.000000e+00
3.775e+04 1.000000e+00 1.732648e-15 1.440919e-72 1.084064e-167 3.892417e-304 0.000000e+00
3.825e+04 1.000000e+00 1.010398e-15 1.731257e-73 1.082639e-169 1.204269e-307 0.000000e+00
3.875e+04 1.000000e+00 2.095390e-16 4.660046e-76 3.370347e-175 3.128123e-317 0.000000e+00
3.925e+04 1.000000e+00 2.724991e-13 2.833483e-65 9.040625e-153 7.757189e-279 0.000000e+00
3.975e+04 1.000000e+00 5.602637e-12 4.432102e-61 2.511051e-144 1.174275e-264 0.000000e+00
4.025e+04 1.000000e+00 4.377823e-15 1.604139e-71 8.638209e-166 3.762235e-301 0.000000e+00
#TIME: 100.108935
#NVEL: 81
#vel_mid[km/s] S0 S1 S2 S3 S4 S5
2.500e+02 2.205497e-01 7.794503e-01 2.009557e-15 2.345148e-44 7.348259e-89 1.941175e-163
7.500e+02 3.254869e-01 6.745131e-01 4.500512e-16 6.662056e-46 1.219603e-91 3.823963e-168
1.250e+03 5.433495e-01 4.566505e-01 3.431569e-17 1.872867e-48 3.754787e-96 1.062618e-175
1.750e+03 8.591566e-01 1.408434e-01 2.364200e-19 4.361942e-53 3.796664e-104 6.853905e-189
2.250e+03 9.846927e-01 1.530734e-02 1.158888e-22 6.790100e-60 1.049958e-115 8.950673e-208
2.750e+03 9.991664e-01 8.336321e-04 7.301165e-27 1.748828e-68 2.926044e-130 1.538374e-231
3.250e+03 9.999466e-01 5.344666e-05 4.649002e-31 2.931504e-77 2.502273e-145 2.014507e-256
3.750e+03 9.999933e-01 6.659491e-06 1.782605e-34 1.374915e-84 4.321532e-158 9.517641e-278
4.250e+03 9.999991e-01 9.157275e-07 1.336898e-37 3.376103e-91 1.636975e-169 1.038623e-296
4.750e+03 9.999997e-01 3.418211e-07 4.093811e-39 2.263824e-94 5.726224e-175 9.920152e-306
5.250e+03 9.999999e-01 6.558623e-08 1.488342e-41 2.072384e-99 1.474152e-183 7.917896e-320
5.750e+03 1.000000e+00 8.634314e-09 1.666488e-44 1.811317e-105 7.513798e-194 0.000000e+00
6.250e+03 1.000000e+00 1.055860e-09 1.447677e-47 9.348647e-112 1.555932e-204 0.000000e+00
6.750e+03 1.000000e+00 1.275376e-10 1.105926e-50 3.449634e-118 1.696526e-215 0.000000e+00
7.250e+03 1.000000e+00 1.739271e-11 1.058724e-53 1.744088e-124 2.725741e-226 0.000000e+00
7.750e+03 1.000000e+00 2.360209e-12 7.883997e-57 4.343456e-131 1.086302e-237 0.000000e+00
8.250e+03 1.000000e+00 3.261495e-13 5.098751e-60 6.862298e-138 1.695101e-249 0.000000e+00
8.750e+03 1.000000e+00 2.510011e-14 3.274291e-64 7.105831e-147 3.884984e-265 0.000000e+00
9.250e+03 1.000000e+00 5.186825e-16 1.363761e-70 1.409626e-160 5.129386e-289 0.000000e+00
9.750e+03 1.000000e+00 1.374688e-17 1.363436e-76 1.745776e-173 1.570363e-311 0.000000e+00
1.025e+04 1.000000e+00 6.694976e-19 1.329214e-81 2.821078e-184 0.000000e+00 0.000000e+00
1.075e+04 1.000000e+00 1.242030e-19 1.994613e-84 2.225479e-190 0.000000e+00 0.000000e+00
1.125e+04 1.000000e+00 3.005713e-20 8.142801e-87 1.499970e-195 0.000000e+00 0.000000e+00
1.175e+04 1.000000e+00 1.831923e-20 1.080714e-87 1.765827e-197 0.000000e+00 0.000000e+00
1.225e+04 1.000000e+00 8.150084e-21 4.377331e-89 1.630914e-200 0.000000e+00 0.000000e+00
1.275e+04 1.000000e+00 1.761378e-20 6.864848e-88 5.341090e-198 0.000000e+00 0.000000e+00
1.325e+04 1.000000e+00 6.299813e-21 1.221185e-89 8.448334e-202 0.000000e+00 0.000000e+00
1.375e+04 1.000000e+00 3.153849e-21 7.716527e-91 2.024640e-204 0.000000e+00 0.000000e+00
1.425e+04 1.000000e+00 1.157172e-20 8.904025e-89 4.790242e-200 0.000000e+00 0.000000e+00
1.475e+04 1.000000e+00 3.324923e-20 4.086439e-87 1.568919e-196 0.000000e+00 0.000000e+00
1.525e+04 1.000000e+00 4.859031e-20 1.465847e-86 2.171909e-195 0.000000e+00 0.000000e+00
1.575e+04 1.000000e+00 9.247765e-20 1.423212e-85 2.543186e-193 0.000000e+00 0.000000e+00
1.625e+04 1.000000e+00 2.623836e-19 6.222684e-84 7.502018e-190 0.000000e+00 0.000000e+00
1.675e+04 1.000000e+00 1.269942e-19 3.465138e-85 1.372003e-192 0.000000e+00 0.000000e+00
1.725e+04 1.000000e+00 1.251931e-19 2.818069e-85 7.879766e-193 0.000000e+00 0.000000e+00
1.775e+04 1.000000e+00 1.809879e-19 9.702749e-85 9.988884e-192 0.000000e+00 0.000000e+00
1.825e+04 1.000000e+00 8.578081e-18 1.714253e-78 2.212238e-178 7.722246e-321 0.000000e+00
1.875e+04 1.000000e+00 3.201808e-20 1.043315e-87 3.445986e-198 0.000000e+00 0.000000e+00
1.925e+04 1.000000e+00 7.948448e-20 2.758297e-86 3.457626e-195 0.000000e+00 0.000000e+00
1.975e+04 1.000000e+00 2.176001e-20 1.791620e-88 6.305723e-200 0.000000e+00 0.000000e+00
2.025e+04 1.000000e+00 1.262745e-20 1.975580e-89 4.987155e-202 0.000000e+00 0.000000e+00
2.075e+04 1.000000e+00 2.363360e-20 1.801643e-88 5.107614e-200 0.000000e+00 0.000000e+00
2.125e+04 1.000000e+00 2.440320e-20 1.744743e-88 4.265551e-200 0.000000e+00 0.000000e+00
2.175e+04 1.000000e+00 4.866943e-16 2.271448e-72 1.307832e-165 6.154512e-299 0.000000e+00
2.225e+04 1.000000e+00 9.662446e-19 1.350371e-82 1.445902e-187 0.000000e+00 0.000000e+00
2.275e+04 1.000000e+00 4.333784e-17 1.911344e-76 1.970452e-174 2.225990e-314 0.000000e+00
2.325e+04 1.000000e+00 2.188750e-17 1.256568e-77 5.166330e-177 6.431302e-319 0.000000e+00
2.375e+04 1.000000e+00 8.333095e-18 2.849003e-79 1.382196e-180 0.000000e+00 0.000000e+00
2.425e+04 1.000000e+00 3.609026e-18 1.047305e-80 1.040303e-183 0.000000e+00 0.000000e+00
2.475e+04 1.000000e+00 1.130447e-18 1.134698e-82 5.700716e-188 0.000000e+00 0.000000e+00
2.525e+04 1.000000e+00 2.950670e-19 6.173908e-85 7.125085e-193 0.000000e+00 0.000000e+00
2.575e+04 1.000000e+00 2.759503e-19 4.116287e-85 2.672455e-193 0.000000e+00 0.000000e+00
2.625e+04 1.000000e+00 1.166399e-19 1.375090e-86 1.633374e-196 0.000000e+00 0.000000e+00
2.675e+04 1.000000e+00 1.005355e-20 1.146458e-90 2.618371e-205 0.000000e+00 0.000000e+00
2.725e+04 1.000000e+00 1.613028e-20 5.840415e-90 7.683892e-204 0.000000e+00 0.000000e+00
2.775e+04 1.000000e+00 2.082528e-20 1.314891e-89 3.921502e-203 0.000000e+00 0.000000e+00
2.825e+04 1.000000e+00 7.966629e-20 1.771949e-87 1.292161e-198 0.000000e+00 0.000000e+00
2.875e+04 1.000000e+00 8.381478e-20 1.843002e-87 1.258470e-198 0.000000e+00 0.000000e+00
2.925e+04 1.000000e+00 6.330500e-21 9.303988e-92 6.859702e-208 0.000000e+00 0.000000e+00
2.975e+04 1.000000e+00 5.247780e-21 3.936019e-92 9.697805e-209 0.000000e+00 0.000000e+00
3.025e+04 1.000000e+00 3.258434e-20 3.300165e-89 1.613464e-202 0.000000e+00 0.000000e+00
3.075e+04 1.000000e+00 5.777824e-21 4.156312e-92 8.707388e-209 0.000000e+00 0.000000e+00
3.125e+04 1.000000e+00 4.959239e-20 1.187171e-88 2.014353e-201 0.000000e+00 0.000000e+00
3.175e+04 1.000000e+00 5.768824e-20 1.801422e-88 4.406461e-201 0.000000e+00 0.000000e+00
3.225e+04 1.000000e+00 7.813982e-18 1.639071e-80 4.518529e-184 0.000000e+00 0.000000e+00
3.275e+04 1.000000e+00 1.446357e-17 1.417897e-79 4.098962e-182 0.000000e+00 0.000000e+00
3.325e+04 1.000000e+00 4.472250e-17 8.341471e-78 2.239511e-178 3.162020e-322 0.000000e+00
3.375e+04 1.000000e+00 1.432276e-16 5.492955e-76 1.536060e-174 1.326271e-315 0.000000e+00
3.425e+04 1.000000e+00 1.069716e-16 1.581969e-76 9.581959e-176 9.570936e-318 0.000000e+00
3.475e+04 1.000000e+00 5.816805e-17 1.393465e-77 4.752633e-178 8.448523e-322 0.000000e+00
3.525e+04 1.000000e+00 4.240217e-17 3.657801e-78 2.427899e-179 4.940656e-324 0.000000e+00
3.575e+04 1.000000e+00 2.145230e-17 2.447072e-79 6.660621e-182 0.000000e+00 0.000000e+00
3.625e+04 1.000000e+00 8.264371e-17 3.216640e-77 2.003793e-177 7.410985e-321 0.000000e+00
3.675e+04 1.000000e+00 2.477685e-16 1.607494e-75 7.457903e-174 1.045942e-314 0.000000e+00
3.725e+04 1.000000e+00 6.255717e-16 4.104486e-74 6.462883e-171 1.147498e-309 0.000000e+00
3.775e+04 1.000000e+00 5.484264e-17 4.348325e-78 1.969030e-179 0.000000e+00 0.000000e+00
3.825e+04 1.000000e+00 1.837817e-15 1.454200e-72 9.467836e-168 2.653703e-304 0.000000e+00
3.875e+04 1.000000e+00 6.235694e-15 9.298208e-71 5.091895e-164 6.104526e-298 0.000000e+00
3.925e+04 1.000000e+00 8.200025e-14 5.104646e-67 2.383685e-156 6.473351e-285 0.000000e+00
3.975e+04 1.000000e+00 4.673891e-13 1.305754e-64 1.655811e-151 8.642203e-277 0.000000e+00
4.025e+04 1.000000e+00 2.300582e-14 4.755175e-69 1.145534e-160 2.120317e-292 0.000000e+00
#TIME: 101.108935
#NVEL: 81
#vel_mid[km/s] S0 S1 S2 S3 S4 S5
2.500e+02 2.390197e-01 7.609803e-01 1.504375e-15 1.169703e-44 2.096022e-89 2.313087e-164
7.500e+02 3.996144e-01 6.003856e-01 1.903164e-16 9.259615e-47 3.732760e-93 1.131153e-170
1.250e+03 6.402157e-01 3.597843e-01 1.073150e-17 1.475697e-49 4.548206e-98 7.164955e-179
1.750e+03 9.073363e-01 9.266375e-02 5.265836e-20 1.933346e-54 1.879684e-106 1.155887e-192
2.250e+03 9.910628e-01 8.937172e-03 1.943726e-23 1.773718e-61 2.196348e-118 3.817044e-212
