#NTIMES: 265
#NSTAGES: 3
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Ne0 Ne1 Ne2
9.514e+03 1.000000e+00 6.700990e-21 3.668206e-74
1.010e+04 1.000000e+00 1.264206e-22 2.964053e-79
1.071e+04 1.000000e+00 2.482572e-24 2.150873e-84
1.137e+04 1.000000e+00 4.757576e-26 1.173123e-89
1.206e+04 1.000000e+00 1.256096e-27 1.499073e-94
1.279e+04 1.000000e+00 3.567388e-29 2.482271e-99
1.353e+04 1.000000e+00 8.530960e-31 2.752987e-104
1.419e+04 1.000000e+00 1.734401e-32 2.172769e-109
1.476e+04 1.000000e+00 7.265623e-34 1.575652e-113
1.524e+04 1.000000e+00 2.454961e-35 7.240980e-118
1.565e+04 1.000000e+00 2.359813e-36 7.390761e-121
1.596e+04 1.000000e+00 1.770413e-37 3.773975e-124
1.619e+04 1.000000e+00 2.241612e-37 5.563133e-124
1.635e+04 1.000000e+00 1.257794e-38 9.198505e-128
1.648e+04 1.000000e+00 5.788498e-39 6.885626e-129
1.659e+04 1.000000e+00 1.132423e-39 4.394264e-131
1.669e+04 1.000000e+00 1.143397e-39 3.550482e-131
1.679e+04 1.000000e+00 2.256689e-40 2.530083e-133
1.689e+04 1.000000e+00 1.236165e-40 3.527149e-134
1.700e+04 1.000000e+00 2.349750e-40 1.811777e-133
1.715e+04 1.000000e+00 1.667879e-40 5.031815e-134
1.742e+04 1.000000e+00 3.093965e-41 2.404234e-136
1.789e+04 1.000000e+00 1.852234e-41 3.011182e-137
1.853e+04 1.000000e+00 2.464533e-42 4.842189e-140
1.926e+04 1.000000e+00 1.533381e-43 8.855699e-144
2.003e+04 1.000000e+00 1.501142e-42 6.778722e-141
2.084e+04 1.000000e+00 2.460280e-42 2.452363e-140
2.165e+04 1.000000e+00 1.705448e-42 6.825015e-141
2.245e+04 1.000000e+00 1.001769e-42 1.114857e-141
2.325e+04 1.000000e+00 1.260730e-43 1.666205e-144
2.405e+04 1.000000e+00 6.621153e-43 2.169665e-142
2.487e+04 1.000000e+00 3.927645e-40 6.103388e-134
2.570e+04 1.000000e+00 6.000636e-38 2.726941e-127
2.659e+04 1.000000e+00 6.743512e-40 2.207867e-133
2.764e+04 1.000000e+00 1.509952e-37 2.698439e-126
2.899e+04 1.000000e+00 1.534612e-37 1.713409e-126
3.065e+04 1.000000e+00 2.136337e-37 2.059357e-126
3.252e+04 1.000000e+00 3.114296e-38 1.854239e-129
3.446e+04 1.000000e+00 2.921432e-39 4.329385e-133
3.637e+04 1.000000e+00 1.269523e-39 1.690290e-134
3.815e+04 1.000000e+00 1.584703e-37 2.194614e-128
3.975e+04 1.000000e+00 1.471411e-40 1.368988e-137
4.117e+04 1.000000e+00 1.055652e-41 3.779647e-141
4.247e+04 1.000000e+00 5.263033e-41 3.725286e-139
4.369e+04 1.000000e+00 1.692815e-39 9.397300e-135
4.488e+04 1.000000e+00 2.031733e-39 1.183045e-134
4.608e+04 1.000000e+00 4.256991e-39 7.950539e-134
4.729e+04 1.000000e+00 1.466082e-38 2.330569e-132
4.852e+04 1.000000e+00 7.275682e-41 2.372680e-139
4.975e+04 1.000000e+00 5.959697e-40 9.500364e-137
5.101e+04 1.000000e+00 1.908690e-43 2.136479e-147
5.229e+04 1.000000e+00 8.524437e-43 1.505007e-145
5.360e+04 1.000000e+00 7.717092e-42 9.508393e-143
5.492e+04 1.000000e+00 5.491280e-46 2.702171e-155
5.627e+04 1.000000e+00 1.903078e-42 6.775693e-145
5.762e+04 1.000000e+00 1.913621e-49 3.262673e-165
5.899e+04 1.000000e+00 6.915258e-45 3.597382e-152
6.034e+04 1.000000e+00 6.911623e-51 2.217114e-169
6.168e+04 1.000000e+00 2.810679e-46 3.489633e-156
6.297e+04 1.000000e+00 2.445129e-41 1.072041e-141
6.422e+04 1.000000e+00 3.571984e-42 2.853021e-144
6.539e+04 1.000000e+00 5.136043e-45 1.456294e-152
6.646e+04 1.000000e+00 2.799429e-45 2.523069e-153
6.742e+04 1.000000e+00 2.584238e-52 1.196506e-173
6.826e+04 1.000000e+00 3.734415e-51 2.687666e-170
6.896e+04 1.000000e+00 9.744491e-45 9.260810e-152
6.948e+04 1.000000e+00 3.831053e-43 3.736236e-147
6.976e+04 1.000000e+00 2.548711e-52 1.149590e-173
6.989e+04 1.000000e+00 4.660883e-46 1.421663e-155
6.995e+04 1.000000e+00 2.468465e-51 8.125931e-171
6.998e+04 1.000000e+00 3.935777e-53 5.203001e-176
7.000e+04 1.000000e+00 1.528549e-55 5.620110e-183
#TIME: 89.574670
#NVEL: 114
#vel_mid[km/s] Ne0 Ne1 Ne2
4.401e+02 1.000000e+00 2.817960e-12 2.134120e-48
8.862e+02 1.000000e+00 1.661729e-12 4.677421e-49
9.061e+02 1.000000e+00 1.662435e-12 4.683132e-49
9.444e+02 1.000000e+00 1.680505e-12 4.830923e-49
9.991e+02 1.000000e+00 1.637910e-12 4.487300e-49
1.061e+03 1.000000e+00 2.261106e-12 1.133582e-48
1.126e+03 1.000000e+00 2.476097e-12 1.472337e-48
1.194e+03 1.000000e+00 2.766777e-12 2.029938e-48
1.267e+03 1.000000e+00 2.792350e-12 2.095662e-48
1.345e+03 1.000000e+00 3.191238e-12 3.124821e-48
1.427e+03 1.000000e+00 3.638424e-12 4.665589e-48
1.514e+03 1.000000e+00 3.683186e-12 4.844679e-48
1.607e+03 1.000000e+00 5.744971e-12 1.702408e-47
1.705e+03 1.000000e+00 6.953961e-12 2.917977e-47
1.809e+03 1.000000e+00 7.632125e-12 3.801871e-47
1.919e+03 1.000000e+00 8.779206e-12 5.631091e-47
2.037e+03 1.000000e+00 1.039129e-11 9.052004e-47
2.161e+03 1.000000e+00 1.113819e-11 1.080666e-46
2.293e+03 1.000000e+00 1.466212e-11 2.264861e-46
2.433e+03 1.000000e+00 1.680755e-11 3.180322e-46
2.582e+03 1.000000e+00 1.708647e-11 3.209301e-46
2.739e+03 1.000000e+00 1.736223e-11 3.266833e-46
2.907e+03 1.000000e+00 1.394460e-11 1.672048e-46
3.084e+03 1.000000e+00 1.180452e-11 9.621158e-47
3.273e+03 1.000000e+00 8.954689e-12 3.930638e-47
3.472e+03 1.000000e+00 5.840489e-12 1.029165e-47
3.685e+03 1.000000e+00 3.619286e-12 2.276329e-48
3.910e+03 1.000000e+00 2.091000e-12 3.956781e-49
4.148e+03 1.000000e+00 1.080356e-12 5.382490e-50
4.402e+03 1.000000e+00 5.581758e-13 8.096342e-51
4.671e+03 1.000000e+00 3.261162e-13 1.675101e-51
4.956e+03 1.000000e+00 1.878257e-13 3.028825e-52
5.259e+03 1.000000e+00 1.093739e-13 5.608345e-53
5.580e+03 1.000000e+00 5.819600e-14 8.409947e-54
5.921e+03 1.000000e+00 2.575566e-14 7.454763e-55
6.282e+03 1.000000e+00 1.070299e-14 5.488527e-56
6.666e+03 1.000000e+00 3.436147e-15 1.959453e-57
7.074e+03 1.000000e+00 8.774134e-16 3.587633e-59
7.506e+03 1.000000e+00 1.733627e-16 2.993858e-61
7.964e+03 1.000000e+00 2.267862e-17 7.616480e-64
8.451e+03 1.000000e+00 1.908433e-18 5.586410e-67
8.967e+03 1.000000e+00 8.391120e-20 6.117148e-71
9.514e+03 1.000000e+00 2.406870e-21 1.822253e-75
1.010e+04 1.000000e+00 4.252916e-23 1.164939e-80
1.071e+04 1.000000e+00 7.941675e-25 6.956986e-86
1.137e+04 1.000000e+00 1.686946e-26 5.054161e-91
1.206e+04 1.000000e+00 4.269728e-28 5.694371e-96
1.279e+04 1.000000e+00 9.759613e-30 5.038294e-101
1.353e+04 1.000000e+00 2.096212e-31 4.265049e-106
1.419e+04 1.000000e+00 4.061972e-33 3.064706e-111
1.476e+04 1.000000e+00 1.763077e-34 2.509975e-115
1.524e+04 1.000000e+00 6.030650e-36 1.203685e-119
1.565e+04 1.000000e+00 2.973031e-37 1.771451e-123
1.596e+04 1.000000e+00 2.465706e-38 1.200940e-126
1.619e+04 1.000000e+00 1.817202e-38 3.648624e-127
1.635e+04 1.000000e+00 2.079293e-39 4.760470e-130
1.648e+04 1.000000e+00 5.717439e-39 6.458427e-129
1.659e+04 1.000000e+00 3.600240e-40 1.516841e-132
1.669e+04 1.000000e+00 1.982872e-40 2.087426e-133
1.679e+04 1.000000e+00 1.302708e-40 4.954730e-134
1.689e+04 1.000000e+00 4.355199e-40 1.362171e-132
1.700e+04 1.000000e+00 1.178823e-40 2.336190e-134
1.715e+04 1.000000e+00 2.943584e-41 2.999898e-136
1.742e+04 1.000000e+00 8.333422e-42 4.908889e-138
1.789e+04 1.000000e+00 4.609629e-42 4.620981e-139
1.853e+04 1.000000e+00 6.101007e-43 7.165373e-142
1.926e+04 1.000000e+00 3.885454e-42 1.468870e-139
2.003e+04 1.000000e+00 1.191993e-43 3.222963e-144
2.084e+04 1.000000e+00 8.597854e-44 9.660504e-145
2.165e+04 1.000000e+00 2.726273e-43 2.591033e-143
2.245e+04 1.000000e+00 3.200627e-42 3.755074e-140
2.325e+04 1.000000e+00 1.620783e-40 5.227091e-135
2.405e+04 1.000000e+00 1.246007e-40 2.014562e-135
2.487e+04 1.000000e+00 1.176736e-42 1.055606e-141
2.570e+04 1.000000e+00 5.841666e-39 2.069438e-130
2.659e+04 1.000000e+00 2.436770e-38 1.346569e-128
2.764e+04 1.000000e+00 1.538595e-37 2.805071e-126
2.899e+04 1.000000e+00 8.796532e-38 3.050576e-127
3.065e+04 1.000000e+00 4.452205e-38 1.672278e-128
3.252e+04 1.000000e+00 1.784860e-37 3.631530e-127
3.446e+04 1.000000e+00 9.152722e-39 1.341931e-131
3.637e+04 1.000000e+00 4.335556e-39 6.701346e-133
3.815e+04 1.000000e+00 3.227841e-40 1.814187e-136
3.975e+04 1.000000e+00 3.038474e-38 1.201925e-130
4.117e+04 1.000000e+00 1.999673e-41 2.563241e-140
4.247e+04 1.000000e+00 1.560990e-40 9.620449e-138
4.369e+04 1.000000e+00 4.377064e-44 1.307864e-148
4.488e+04 1.000000e+00 1.447802e-40 4.249713e-138
4.608e+04 1.000000e+00 1.286151e-39 2.192241e-135
4.729e+04 1.000000e+00 7.023341e-41 2.756390e-139
4.852e+04 1.000000e+00 4.096382e-40 4.052200e-137
4.975e+04 1.000000e+00 4.003463e-39 2.658499e-134
5.101e+04 1.000000e+00 1.023564e-41 3.624288e-142
5.229e+04 1.000000e+00 4.247180e-43 1.752253e-146
5.360e+04 1.000000e+00 5.684634e-48 6.060656e-161
5.492e+04 1.000000e+00 5.424634e-42 2.263239e-143
5.627e+04 1.000000e+00 2.189532e-45 1.982068e-153
5.762e+04 1.000000e+00 4.958449e-49 4.961341e-164
5.899e+04 1.000000e+00 2.147811e-41 6.181649e-142
6.034e+04 1.000000e+00 1.006817e-51 8.200406e-172
6.168e+04 1.000000e+00 1.454537e-52 4.181936e-174
6.297e+04 1.000000e+00 1.316278e-48 8.624813e-163
6.422e+04 1.000000e+00 6.190450e-42 1.395289e-143
6.539e+04 1.000000e+00 8.016788e-44 4.076729e-149
6.646e+04 1.000000e+00 1.204396e-44 1.707751e-151
6.742e+04 1.000000e+00 7.369613e-45 4.132613e-152
6.826e+04 1.000000e+00 1.569726e-45 4.744271e-154
6.896e+04 1.000000e+00 8.651388e-55 8.418805e-181
6.948e+04 1.000000e+00 8.044008e-52 3.183058e-172
6.976e+04 1.000000e+00 2.322742e-45 1.471472e-153
6.989e+04 1.000000e+00 7.266640e-53 3.060322e-175
6.995e+04 1.000000e+00 2.224030e-48 2.797241e-162
6.998e+04 1.000000e+00 1.119590e-48 3.850818e-163
7.000e+04 1.000000e+00 3.084365e-54 3.316226e-179
#TIME: 90.574670
#NVEL: 114
#vel_mid[km/s] Ne0 Ne1 Ne2
4.401e+02 1.000000e+00 1.881298e-12 6.490354e-49
8.862e+02 1.000000e+00 1.871387e-12 6.392568e-49
9.061e+02 1.000000e+00 1.377696e-12 2.650904e-49
9.444e+02 1.000000e+00 1.455065e-12 3.101655e-49
9.991e+02 1.000000e+00 1.434950e-12 2.980011e-49
1.061e+03 1.000000e+00 1.622960e-12 4.245393e-49
1.126e+03 1.000000e+00 2.148574e-12 9.512247e-49
1.194e+03 1.000000e+00 1.994122e-12 7.693185e-49
1.267e+03 1.000000e+00 1.911126e-12 6.845437e-49
1.345e+03 1.000000e+00 2.197341e-12 1.038582e-48
1.427e+03 1.000000e+00 2.258788e-12 1.151527e-48
1.514e+03 1.000000e+00 3.132367e-12 2.954296e-48
1.607e+03 1.000000e+00 3.567734e-12 4.206054e-48
1.705e+03 1.000000e+00 4.122476e-12 6.308384e-48
1.809e+03 1.000000e+00 4.852847e-12 1.005248e-47
1.919e+03 1.000000e+00 5.926600e-12 1.768435e-47
2.037e+03 1.000000e+00 6.764544e-12 2.560946e-47
2.161e+03 1.000000e+00 7.780982e-12 3.744767e-47
2.293e+03 1.000000e+00 9.361494e-12 6.060533e-47
2.433e+03 1.000000e+00 9.646122e-12 6.264551e-47
2.582e+03 1.000000e+00 1.028967e-11 7.258948e-47
2.739e+03 1.000000e+00 1.094812e-11 8.433334e-47
2.907e+03 1.000000e+00 9.623537e-12 5.593898e-47
3.084e+03 1.000000e+00 8.263576e-12 3.352978e-47
3.273e+03 1.000000e+00 6.330900e-12 1.409032e-47
3.472e+03 1.000000e+00 4.335650e-12 4.243533e-48
3.685e+03 1.000000e+00 2.569067e-12 8.246210e-49
3.910e+03 1.000000e+00 1.469223e-12 1.390589e-49
4.148e+03 1.000000e+00 7.889304e-13 2.111242e-50
4.402e+03 1.000000e+00 3.796612e-13 2.583079e-51
4.671e+03 1.000000e+00 2.173686e-13 5.036889e-52
4.956e+03 1.000000e+00 1.247631e-13 9.021731e-53
5.259e+03 1.000000e+00 6.933148e-14 1.461091e-53
5.580e+03 1.000000e+00 3.490544e-14 1.870124e-54
5.921e+03 1.000000e+00 1.759696e-14 2.415271e-55
6.282e+03 1.000000e+00 6.703660e-15 1.384552e-56
6.666e+03 1.000000e+00 2.039993e-15 4.236967e-58
7.074e+03 1.000000e+00 5.295789e-16 8.136343e-60
7.506e+03 1.000000e+00 8.669408e-17 3.949744e-62
7.964e+03 1.000000e+00 1.056964e-17 8.202792e-65
8.451e+03 1.000000e+00 8.365361e-19 5.036117e-68
8.967e+03 1.000000e+00 3.208374e-20 3.695535e-72
9.514e+03 1.000000e+00 7.741494e-22 6.515092e-77
1.010e+04 1.000000e+00 1.376652e-23 4.041771e-82
1.071e+04 1.000000e+00 2.486639e-25 2.097032e-87
1.137e+04 1.000000e+00 5.405757e-27 1.608049e-92
1.206e+04 1.000000e+00 1.464153e-28 2.240070e-97
1.279e+04 1.000000e+00 3.810672e-30 2.998378e-102
1.353e+04 1.000000e+00 7.717502e-32 2.209636e-107
1.419e+04 1.000000e+00 8.426275e-34 3.079212e-113
1.476e+04 1.000000e+00 3.676622e-35 2.592354e-117
1.524e+04 1.000000e+00 8.951545e-37 4.659220e-122
1.565e+04 1.000000e+00 3.212701e-38 2.713937e-126
1.596e+04 1.000000e+00 1.258694e-39 2.038576e-130
1.619e+04 1.000000e+00 1.304608e-39 1.673701e-130
1.635e+04 1.000000e+00 3.175608e-40 1.947400e-132
1.648e+04 1.000000e+00 1.773246e-40 2.544203e-133
1.659e+04 1.000000e+00 9.572924e-41 3.110747e-134
1.669e+04 1.000000e+00 3.819020e-41 1.669410e-135
1.679e+04 1.000000e+00 2.560725e-41 4.196387e-136
1.689e+04 1.000000e+00 2.317289e-41 2.519901e-136
1.700e+04 1.000000e+00 1.367363e-41 4.183940e-137
1.715e+04 1.000000e+00 2.821078e-42 3.054457e-139
1.742e+04 1.000000e+00 2.171272e-42 9.211783e-140
1.789e+04 1.000000e+00 3.716830e-43 2.588963e-142
1.853e+04 1.000000e+00 1.300979e-43 6.948767e-144
1.926e+04 1.000000e+00 4.938603e-44 2.859689e-145
2.003e+04 1.000000e+00 7.855581e-44 9.032124e-145
2.084e+04 1.000000e+00 2.445892e-43 2.186864e-143
2.165e+04 1.000000e+00 8.710784e-43 8.523092e-142
2.245e+04 1.000000e+00 3.150011e-44 3.036614e-146
2.325e+04 1.000000e+00 1.057294e-44 8.843755e-148
2.405e+04 1.000000e+00 6.041396e-44 1.399299e-145
2.487e+04 1.000000e+00 2.175987e-40 9.562526e-135
2.570e+04 1.000000e+00 9.129894e-40 6.722669e-133
2.659e+04 1.000000e+00 5.030503e-40 8.634854e-134
2.764e+04 1.000000e+00 4.679743e-38 7.115406e-128
2.899e+04 1.000000e+00 3.819068e-38 2.313779e-128
3.065e+04 1.000000e+00 2.281912e-37 2.420030e-126
3.252e+04 1.000000e+00 5.545019e-38 1.027286e-128
3.446e+04 1.000000e+00 2.094024e-38 1.596410e-130
3.637e+04 1.000000e+00 3.054188e-39 2.280376e-133
3.815e+04 1.000000e+00 5.769866e-40 1.019990e-135
3.975e+04 1.000000e+00 2.658808e-41 7.392719e-140
4.117e+04 1.000000e+00 1.698265e-40 1.597355e-137
4.247e+04 1.000000e+00 1.153976e-41 3.617634e-141
4.369e+04 1.000000e+00 1.325202e-42 3.867678e-144
4.488e+04 1.000000e+00 1.139656e-40 2.022910e-138
4.608e+04 1.000000e+00 3.051251e-40 2.908792e-137
4.729e+04 1.000000e+00 1.925274e-42 5.259961e-144
4.852e+04 1.000000e+00 8.379540e-42 3.412566e-142
4.975e+04 1.000000e+00 8.579501e-42 2.770043e-142
5.101e+04 1.000000e+00 6.762792e-43 9.550055e-146
5.229e+04 1.000000e+00 9.250102e-39 1.687983e-133
5.360e+04 1.000000e+00 9.239516e-43 1.558584e-145
5.492e+04 1.000000e+00 5.754501e-42 2.611738e-143
5.627e+04 1.000000e+00 1.216462e-47 6.868710e-160
5.762e+04 1.000000e+00 1.142328e-44 1.889108e-151
5.899e+04 1.000000e+00 9.048346e-43 5.075477e-146
6.034e+04 1.000000e+00 2.496963e-49 6.644921e-165
6.168e+04 1.000000e+00 2.273580e-46 3.218398e-156
6.297e+04 1.000000e+00 6.443607e-53 2.919675e-175
6.422e+04 1.000000e+00 1.586570e-50 1.839919e-168
6.539e+04 1.000000e+00 7.319423e-48 8.736166e-161
6.646e+04 1.000000e+00 3.832500e-41 2.234870e-141
6.742e+04 1.000000e+00 1.801344e-48 1.521440e-162
6.826e+04 1.000000e+00 1.156998e-41 7.031194e-143
6.896e+04 1.000000e+00 1.873124e-44 6.115552e-151
6.948e+04 1.000000e+00 8.506445e-50 2.247443e-166
6.976e+04 1.000000e+00 2.504515e-45 1.829261e-153
6.989e+04 1.000000e+00 1.871214e-53 6.069681e-177
6.995e+04 1.000000e+00 2.609381e-48 4.438339e-162
6.998e+04 1.000000e+00 2.312825e-48 3.132202e-162
7.000e+04 1.000000e+00 5.056114e-54 1.383346e-178
#TIME: 91.574670
#NVEL: 114
#vel_mid[km/s] Ne0 Ne1 Ne2
4.401e+02 1.000000e+00 1.259721e-12 1.991338e-49
8.862e+02 1.000000e+00 9.768875e-13 9.588375e-50
9.061e+02 1.000000e+00 6.864828e-13 3.478190e-50
9.444e+02 1.000000e+00 8.906072e-13 7.350523e-50
9.991e+02 1.000000e+00 9.976655e-13 1.018631e-49
1.061e+03 1.000000e+00 9.618371e-13 9.170276e-50
1.126e+03 1.000000e+00 1.207997e-12 1.766108e-49
1.194e+03 1.000000e+00 1.275093e-12 2.067414e-49
1.267e+03 1.000000e+00 1.150145e-12 1.545437e-49
1.345e+03 1.000000e+00 1.255989e-12 2.022064e-49
1.427e+03 1.000000e+00 1.516346e-12 3.559143e-49
1.514e+03 1.000000e+00 1.822434e-12 6.052643e-49
1.607e+03 1.000000e+00 2.686364e-12 1.808166e-48
1.705e+03 1.000000e+00 2.939753e-12 2.319571e-48
1.809e+03 1.000000e+00 3.431377e-12 3.607386e-48
1.919e+03 1.000000e+00 4.378963e-12 7.200955e-48
2.037e+03 1.000000e+00 4.623946e-12 8.338686e-48
2.161e+03 1.000000e+00 5.991420e-12 1.716954e-47
2.293e+03 1.000000e+00 6.101351e-12 1.720873e-47
2.433e+03 1.000000e+00 6.269841e-12 1.764957e-47
2.582e+03 1.000000e+00 7.230714e-12 2.558949e-47
2.739e+03 1.000000e+00 7.805771e-12 3.099354e-47
2.907e+03 1.000000e+00 6.620381e-12 1.854902e-47
3.084e+03 1.000000e+00 5.056118e-12 7.937105e-48
3.273e+03 1.000000e+00 4.010178e-12 3.683710e-48
3.472e+03 1.000000e+00 2.933598e-12 1.340529e-48
3.685e+03 1.000000e+00 1.714951e-12 2.503567e-49
3.910e+03 1.000000e+00 1.005281e-12 4.527432e-50
4.148e+03 1.000000e+00 5.602819e-13 7.641403e-51
4.402e+03 1.000000e+00 2.751043e-13 9.893843e-52
4.671e+03 1.000000e+00 1.490914e-13 1.644979e-52
4.956e+03 1.000000e+00 7.925110e-14 2.361100e-53
5.259e+03 1.000000e+00 4.682710e-14 4.571818e-54
5.580e+03 1.000000e+00 2.247987e-14 5.106795e-55
5.921e+03 1.000000e+00 1.036334e-14 5.101129e-56
6.282e+03 1.000000e+00 3.902755e-15 2.830282e-57
6.666e+03 1.000000e+00 1.217494e-15 9.305555e-59
7.074e+03 1.000000e+00 2.695759e-16 1.130221e-60
7.506e+03 1.000000e+00 4.634410e-17 6.318086e-63
7.964e+03 1.000000e+00 4.988003e-18 9.160425e-66
8.451e+03 1.000000e+00 3.686197e-19 4.607779e-69
8.967e+03 1.000000e+00 1.115673e-20 1.691336e-73
9.514e+03 1.000000e+00 2.555861e-22 2.489043e-78
1.010e+04 1.000000e+00 4.907718e-24 1.848645e-83
1.071e+04 1.000000e+00 9.279883e-26 1.065594e-88
1.137e+04 1.000000e+00 1.734878e-27 5.160756e-94
1.206e+04 1.000000e+00 3.974149e-29 4.432837e-99
1.279e+04 1.000000e+00 9.926806e-31 5.460816e-104
1.353e+04 1.000000e+00 1.585307e-32 2.106394e-109
1.419e+04 1.000000e+00 2.084701e-34 5.204164e-115
1.476e+04 1.000000e+00 3.528232e-36 2.838779e-120
1.524e+04 1.000000e+00 1.436609e-37 2.258504e-124
1.565e+04 1.000000e+00 2.978461e-39 2.630416e-129
1.596e+04 1.000000e+00 1.696001e-40 5.688540e-133
1.619e+04 1.000000e+00 4.547494e-41 9.012783e-135
1.635e+04 1.000000e+00 2.021066e-41 6.062831e-136
1.648e+04 1.000000e+00 5.954292e-42 1.221233e-137
1.659e+04 1.000000e+00 5.021120e-42 5.529986e-138
1.669e+04 1.000000e+00 5.934337e-42 7.089937e-138
1.679e+04 1.000000e+00 4.679599e-42 2.862294e-138
1.689e+04 1.000000e+00 3.444094e-42 9.398887e-139
1.700e+04 1.000000e+00 2.502447e-42 2.857502e-139
1.715e+04 1.000000e+00 3.388318e-43 6.051099e-142
1.742e+04 1.000000e+00 5.315448e-44 1.712764e-144
1.789e+04 1.000000e+00 1.331569e-44 1.411325e-146
1.853e+04 1.000000e+00 1.200296e-44 5.803690e-147
1.926e+04 1.000000e+00 4.005384e-45 1.609047e-148
2.003e+04 1.000000e+00 1.839195e-45 1.256044e-149
2.084e+04 1.000000e+00 1.040272e-46 2.071034e-153
2.165e+04 1.000000e+00 4.724814e-45 1.304981e-148
2.245e+04 1.000000e+00 3.292966e-42 3.935894e-140
2.325e+04 1.000000e+00 1.861506e-41 6.583547e-138
2.405e+04 1.000000e+00 1.535697e-41 3.129335e-138
2.487e+04 1.000000e+00 1.506954e-42 2.170958e-141
2.570e+04 1.000000e+00 2.468666e-41 9.887581e-138
2.659e+04 1.000000e+00 2.644669e-40 1.172009e-134
2.764e+04 1.000000e+00 5.698697e-39 1.078927e-130
2.899e+04 1.000000e+00 4.875494e-38 4.805737e-128
3.065e+04 1.000000e+00 5.300852e-38 2.744080e-128
3.252e+04 1.000000e+00 2.761665e-38 1.210006e-129
3.446e+04 1.000000e+00 4.875312e-39 1.915804e-132
3.637e+04 1.000000e+00 5.421153e-41 1.127793e-138
3.815e+04 1.000000e+00 1.084238e-40 6.413013e-138
3.975e+04 1.000000e+00 2.023998e-40 3.362504e-137
4.117e+04 1.000000e+00 3.155534e-40 1.013069e-136
4.247e+04 1.000000e+00 5.094437e-41 3.162669e-139
4.369e+04 1.000000e+00 9.991668e-43 1.608155e-144
4.488e+04 1.000000e+00 1.080052e-41 1.630044e-141
4.608e+04 1.000000e+00 3.426840e-45 3.495472e-152
4.729e+04 1.000000e+00 5.274242e-43 1.015513e-145
4.852e+04 1.000000e+00 2.669788e-43 9.773655e-147
4.975e+04 1.000000e+00 1.258767e-42 8.190851e-145
5.101e+04 1.000000e+00 1.285767e-43 5.888794e-148
5.229e+04 1.000000e+00 2.126481e-47 3.003928e-159
5.360e+04 1.000000e+00 6.126514e-43 4.407053e-146
5.492e+04 1.000000e+00 2.413982e-40 1.785102e-138
5.627e+04 1.000000e+00 5.313536e-41 1.340134e-140
5.762e+04 1.000000e+00 3.447740e-43 4.538374e-147
5.899e+04 1.000000e+00 1.454395e-47 1.104094e-159
6.034e+04 1.000000e+00 1.619760e-47 1.113795e-159
6.168e+04 1.000000e+00 5.274419e-43 1.684173e-146
