#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.2 2.42 2.662 2.9282 3.22102 3.543122 3.897434 4.287178 4.715896 5.187485 5.706233 6.276857 6.904542 7.594996 8.354497 9.189946 10.10894 11.10894 12.10894 13.108941 14.108941 15.108941 16.108941 17.108941 18.108941 19.108941 20.108941 21.108941 22.108941 23.108941 24.108941 25.108941 26.108941 27.108941 28.108941 29.108941 30.108941 31.108941 32.108941 33.108941 34.108941 35.108941 36.108941 37.108941 38.108941 39.108941 40.108941 41.108941 42.108941 43.108941 44.108941 45.108941 46.108941 47.108941 48.108941 49.108941 50.108941 51.108941 52.108941 53.108941 54.108941 55.108941 56.108941 57.108941 58.108941 59.108941 60.108941 61.108941 62.108941 63.108941 64.108941 65.108941 66.108941 67.108941 68.108941 69.108941 70.108941 71.108941 72.108941 73.108941 74.108941 75.108941 76.108941 77.108941 78.108941 79.108941 80.108941 81.108941 82.108941 83.108941 84.108941 85.108941 86.108941 87.108941 88.108941 89.108941 90.108941 91.108941 92.108941 93.108941 94.108941 95.108941 96.108941 97.108935 98.108935 99.108935 100.108935 101.108935 102.108935 103.108935 104.108935 105.108935 106.108935 107.108935 108.108935 109.108935 110.108935 111.108935 112.108935 113.108935 114.108935 115.108935 116.108935 117.108935 118.108935 119.108935 120.108935 121.108935 122.108935 123.108935 124.108935 125.108935 126.108935 127.108935 128.108935 129.108935 130.108935 131.108935 132.108935 133.108935 134.108935 135.108935 136.108935 137.108935 138.108935 139.108935 140.108935 141.108935 142.108935 143.108935 144.108935 145.108935 146.108935 147.108935 148.108935 149.108935 150.108935 151.108935 152.108935 153.108935 154.108935 155.108935 156.108935 157.108935 158.108935 159.108935 160.108935 161.108935 162.108935 163.108935 164.108935 165.108935 166.108935 167.108935 168.108935 169.108935 170.108935 171.108935 172.108935 173.108935 174.108935 175.108935 176.108935 177.108935 178.108935 179.108935 180.108935 181.108935 182.108935 183.108935 184.108935 185.108935 186.108935 187.108935 188.108935 189.108935 190.108935 191.108935 192.108935 193.108935 194.108935 195.108935 196.108935 197.108935 198.108935 199.108935 200.108935 201.108935 202.108935 203.108935 204.108935 205.108935 206.108935 207.108935 208.108935 209.108935 210.108935 211.108935 212.108935 213.108935 214.108935 215.108935 216.108935 217.108935 218.108935 219.108935 220.108935 221.108935 222.108935 223.108935 224.108935 225.108935 226.108935 227.108935 228.108935 229.108935 230.108935 231.108935 232.108935 233.108935 234.108935 235.108935 236.108935 237.108935 238.108935 239.108935 240.108935 241.108935 242.108935 243.108935 244.108935 245.108935 246.108935 247.108935 248.108935 249.108935 250.108935
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] s0 s1 s2 s3 s4 s5
3.575e+04 1.000000e+00 5.214193e-16 1.594956e-74 7.052350e-172 2.026258e-311 0.000000e+00
3.625e+04 1.000000e+00 6.729408e-17 7.123209e-78 4.635203e-179 4.940656e-324 0.000000e+00
3.675e+04 1.000000e+00 3.420344e-17 4.902331e-79 1.361994e-181 0.000000e+00 0.000000e+00
3.725e+04 1.000000e+00 5.742868e-20 1.586716e-89 4.153766e-204 0.000000e+00 0.000000e+00
3.775e+04 1.000000e+00 2.412511e-17 9.730987e-80 3.412595e-183 0.000000e+00 0.000000e+00
3.825e+04 1.000000e+00 4.209224e-17 6.595802e-79 1.806852e-181 0.000000e+00 0.000000e+00
3.875e+04 1.000000e+00 2.073130e-18 7.293084e-84 4.062838e-192 0.000000e+00 0.000000e+00
3.925e+04 1.000000e+00 1.771592e-17 1.916204e-80 7.481651e-185 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 1.320121e-17 5.462210e-81 4.559511e-186 0.000000e+00 0.000000e+00
4.025e+04 1.000000e+00 3.624442e-17 1.998380e-79 8.821850e-183 0.000000e+00 0.000000e+00
#TIME: 132.108935
#NVEL: 81
#vel_mid[km/s] s0 s1 s2 s3 s4 s5
2.500e+02 9.470184e-01 5.298158e-02 5.333872e-21 1.297567e-56 2.870731e-110 4.459923e-199
7.500e+02 9.662685e-01 3.373146e-02 1.000181e-21 3.726089e-58 6.202289e-113 1.680861e-203
1.250e+03 9.868300e-01 1.317002e-02 3.793533e-23 4.162043e-61 5.578170e-118 8.452925e-212
1.750e+03 9.947313e-01 5.268745e-03 1.585626e-24 5.682806e-64 7.034602e-123 7.326182e-220
2.250e+03 9.985036e-01 1.496395e-03 2.181797e-26 8.142580e-68 1.975367e-129 1.298741e-230
2.750e+03 9.996153e-01 3.847474e-04 2.100716e-28 5.485197e-72 1.504970e-136 2.636426e-242
3.250e+03 9.998975e-01 1.025435e-04 2.088012e-30 3.665341e-76 1.051386e-143 4.189376e-254
3.750e+03 9.999672e-01 3.284251e-05 3.392372e-32 6.064468e-80 3.096813e-150 6.080038e-265
4.250e+03 9.999876e-01 1.243452e-05 8.719691e-34 2.366738e-83 3.607045e-156 7.447207e-275
4.750e+03 9.999947e-01 5.278719e-06 3.074219e-35 1.671777e-86 1.089546e-161 4.015182e-284
5.250e+03 9.999976e-01 2.350876e-06 1.205245e-36 1.404407e-89 4.226873e-167 3.063461e-293
5.750e+03 9.999989e-01 1.129844e-06 6.011969e-38 1.911488e-92 3.678331e-172 8.622687e-302
6.250e+03 9.999995e-01 5.240015e-07 2.521754e-39 1.744013e-95 1.552883e-177 6.985271e-311
6.750e+03 9.999998e-01 2.432977e-07 1.038571e-40 1.504875e-98 5.856092e-183 4.586411e-320
7.250e+03 9.999999e-01 1.033654e-07 3.215050e-42 7.297438e-102 8.376793e-189 0.000000e+00
7.750e+03 1.000000e+00 2.911530e-08 2.875314e-44 3.089242e-106 2.123867e-196 0.000000e+00
8.250e+03 1.000000e+00 4.188107e-09 4.779605e-47 6.583823e-112 5.326303e-206 0.000000e+00
8.750e+03 1.000000e+00 1.189544e-10 5.374554e-52 7.057692e-122 9.501217e-223 0.000000e+00
9.250e+03 1.000000e+00 1.608129e-12 2.876521e-58 9.231160e-135 1.207418e-244 0.000000e+00
9.750e+03 1.000000e+00 4.821414e-14 9.103241e-64 2.233831e-146 1.055982e-264 0.000000e+00
1.025e+04 1.000000e+00 4.383547e-16 2.115863e-71 1.059693e-162 4.391701e-293 0.000000e+00
1.075e+04 1.000000e+00 2.177104e-17 2.462635e-76 2.700478e-173 1.523643e-311 0.000000e+00
1.125e+04 1.000000e+00 4.658880e-18 6.712267e-79 7.995766e-179 3.369528e-321 0.000000e+00
1.175e+04 1.000000e+00 2.267219e-18 3.937827e-80 1.673536e-181 0.000000e+00 0.000000e+00
1.225e+04 1.000000e+00 8.698774e-19 9.254738e-82 4.859775e-185 0.000000e+00 0.000000e+00
1.275e+04 1.000000e+00 7.268329e-19 4.040523e-82 7.360175e-186 0.000000e+00 0.000000e+00
1.325e+04 1.000000e+00 2.729605e-19 8.651537e-84 1.734502e-189 0.000000e+00 0.000000e+00
1.375e+04 1.000000e+00 8.615384e-20 9.615888e-86 1.001562e-193 0.000000e+00 0.000000e+00
1.425e+04 1.000000e+00 1.296724e-19 3.854290e-85 1.758960e-192 0.000000e+00 0.000000e+00
1.475e+04 1.000000e+00 1.082605e-19 1.675403e-85 2.636554e-193 0.000000e+00 0.000000e+00
1.525e+04 1.000000e+00 9.943056e-20 1.043409e-85 8.544330e-194 0.000000e+00 0.000000e+00
1.575e+04 1.000000e+00 6.781655e-19 1.243447e-82 3.015093e-187 0.000000e+00 0.000000e+00
1.625e+04 1.000000e+00 1.125087e-18 7.188792e-82 1.160817e-185 0.000000e+00 0.000000e+00
1.675e+04 1.000000e+00 1.519685e-18 1.914992e-81 8.484909e-185 0.000000e+00 0.000000e+00
1.725e+04 1.000000e+00 5.066499e-18 1.533117e-79 9.135392e-181 0.000000e+00 0.000000e+00
1.775e+04 1.000000e+00 7.953134e-20 2.093248e-86 1.562700e-195 0.000000e+00 0.000000e+00
1.825e+04 1.000000e+00 1.998234e-17 1.976425e-77 2.436450e-176 1.661149e-317 0.000000e+00
1.875e+04 1.000000e+00 3.123518e-19 2.674801e-84 4.111524e-191 0.000000e+00 0.000000e+00
1.925e+04 1.000000e+00 2.152156e-17 1.922429e-77 1.835421e-176 8.200363e-318 0.000000e+00
1.975e+04 1.000000e+00 6.491578e-19 3.102513e-83 6.302247e-189 0.000000e+00 0.000000e+00
2.025e+04 1.000000e+00 5.008319e-18 5.856152e-80 5.941230e-182 0.000000e+00 0.000000e+00
2.075e+04 1.000000e+00 3.721677e-18 1.642600e-80 3.483244e-183 0.000000e+00 0.000000e+00
2.125e+04 1.000000e+00 9.404935e-18 4.619420e-79 3.974186e-180 0.000000e+00 0.000000e+00
2.175e+04 1.000000e+00 2.303785e-18 1.986468e-81 3.008481e-185 0.000000e+00 0.000000e+00
2.225e+04 1.000000e+00 3.887921e-17 7.061933e-77 1.520105e-175 1.713114e-316 0.000000e+00
2.275e+04 1.000000e+00 3.064141e-17 2.474484e-77 1.437064e-176 2.538381e-318 0.000000e+00
2.325e+04 1.000000e+00 1.603249e-16 1.054665e-74 5.473832e-171 1.168452e-308 0.000000e+00
2.375e+04 1.000000e+00 6.046378e-18 4.068221e-80 1.244099e-182 0.000000e+00 0.000000e+00
2.425e+04 1.000000e+00 2.475446e-16 3.924527e-74 7.239305e-170 8.378727e-307 0.000000e+00
2.475e+04 1.000000e+00 5.999776e-17 1.663859e-76 5.417406e-175 9.141646e-316 0.000000e+00
2.525e+04 1.000000e+00 2.132001e-17 2.931505e-78 8.487566e-179 1.976263e-322 0.000000e+00
2.575e+04 1.000000e+00 4.176173e-17 3.136274e-77 1.213434e-176 9.935907e-319 0.000000e+00
2.625e+04 1.000000e+00 4.456455e-17 3.428147e-77 1.310948e-176 1.020552e-318 0.000000e+00
2.675e+04 1.000000e+00 3.179689e-17 8.276526e-78 5.585527e-178 3.779602e-321 0.000000e+00
2.725e+04 1.000000e+00 3.062642e-18 1.074298e-81 2.355266e-186 0.000000e+00 0.000000e+00
2.775e+04 1.000000e+00 1.857686e-18 1.403744e-82 2.686456e-188 0.000000e+00 0.000000e+00
2.825e+04 1.000000e+00 3.586842e-18 1.431835e-81 3.484050e-186 0.000000e+00 0.000000e+00
2.875e+04 1.000000e+00 1.068761e-17 7.442627e-80 1.476678e-182 0.000000e+00 0.000000e+00
2.925e+04 1.000000e+00 2.290453e-18 1.947981e-82 3.874962e-188 0.000000e+00 0.000000e+00
2.975e+04 1.000000e+00 3.616707e-19 1.603256e-85 8.473012e-195 0.000000e+00 0.000000e+00
3.025e+04 1.000000e+00 1.602187e-17 2.141143e-79 1.011296e-181 0.000000e+00 0.000000e+00
3.075e+04 1.000000e+00 7.266167e-18 9.424596e-81 1.125308e-184 0.000000e+00 0.000000e+00
3.125e+04 1.000000e+00 9.539545e-19 3.902521e-84 5.677359e-192 0.000000e+00 0.000000e+00
3.175e+04 1.000000e+00 2.267817e-18 8.702742e-83 3.934603e-189 0.000000e+00 0.000000e+00
3.225e+04 1.000000e+00 5.833353e-17 1.449213e-77 5.278186e-178 1.037538e-321 0.000000e+00
3.275e+04 1.000000e+00 9.297371e-18 1.281734e-80 1.383498e-184 0.000000e+00 0.000000e+00
3.325e+04 1.000000e+00 1.765278e-16 6.510229e-76 1.409806e-174 7.448804e-316 0.000000e+00
3.375e+04 1.000000e+00 1.305913e-17 3.357151e-80 8.652777e-184 0.000000e+00 0.000000e+00
3.425e+04 1.000000e+00 3.055750e-17 6.917970e-79 4.991412e-181 0.000000e+00 0.000000e+00
3.475e+04 1.000000e+00 1.850197e-16 4.788818e-76 5.129122e-175 9.161579e-317 0.000000e+00
3.525e+04 1.000000e+00 1.135546e-16 6.690379e-77 6.865194e-177 4.584435e-320 0.000000e+00
3.575e+04 1.000000e+00 2.788716e-18 5.521977e-83 6.037685e-190 0.000000e+00 0.000000e+00
3.625e+04 1.000000e+00 1.913463e-17 6.430818e-80 1.961702e-183 0.000000e+00 0.000000e+00
3.675e+04 1.000000e+00 1.882284e-17 5.169887e-80 1.096329e-183 0.000000e+00 0.000000e+00
3.725e+04 1.000000e+00 1.118172e-16 3.324671e-77 9.608025e-178 9.584874e-322 0.000000e+00
3.775e+04 1.000000e+00 3.820373e-18 9.660078e-83 1.268560e-189 0.000000e+00 0.000000e+00
3.825e+04 1.000000e+00 3.498455e-16 1.581989e-75 2.762934e-174 7.465655e-316 0.000000e+00
3.875e+04 1.000000e+00 4.079368e-17 4.901757e-79 8.393845e-182 0.000000e+00 0.000000e+00
3.925e+04 1.000000e+00 1.288644e-17 5.723173e-81 5.570753e-186 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 9.623279e-18 1.643125e-81 3.444904e-187 0.000000e+00 0.000000e+00
4.025e+04 1.000000e+00 1.096108e-17 2.282607e-81 6.195622e-187 0.000000e+00 0.000000e+00
#TIME: 133.108935
#NVEL: 81
#vel_mid[km/s] s0 s1 s2 s3 s4 s5
2.500e+02 9.784931e-01 2.150688e-02 2.662110e-22 2.894183e-59 9.528036e-115 2.294508e-206
7.500e+02 9.852011e-01 1.479891e-02 6.588717e-23 1.472925e-60 5.430892e-117 4.198250e-210
1.250e+03 9.938091e-01 6.190883e-03 3.193548e-24 2.723739e-63 1.146028e-121 8.445546e-218
1.750e+03 9.975573e-01 2.442709e-03 1.279879e-25 3.410724e-66 1.245718e-126 5.718851e-226
2.250e+03 9.993047e-01 6.952507e-04 1.748704e-27 4.752247e-70 3.289356e-133 8.981871e-237
2.750e+03 9.997954e-01 2.045764e-04 2.528513e-29 7.103129e-74 9.345894e-140 1.489886e-247
3.250e+03 9.999403e-01 5.969737e-05 3.212863e-31 7.491688e-78 1.351985e-146 7.286977e-259
3.750e+03 9.999791e-01 2.091835e-05 6.706494e-33 1.988995e-81 8.533230e-153 3.473082e-269
4.250e+03 9.999918e-01 8.247162e-06 1.894937e-34 9.114957e-85 1.262901e-158 6.006249e-279
4.750e+03 9.999962e-01 3.849241e-06 9.182052e-36 1.237144e-87 1.157178e-163 1.991164e-287
5.250e+03 9.999982e-01 1.841351e-06 4.626533e-37 1.755698e-90 1.104001e-168 6.709618e-296
5.750e+03 9.999991e-01 8.940130e-07 2.370497e-38 2.509734e-93 1.038004e-173 2.125569e-304
6.250e+03 9.999996e-01 4.170402e-07 1.007695e-39 2.341781e-96 4.529723e-179 1.805177e-313
6.750e+03 9.999998e-01 2.061330e-07 5.284507e-41 3.406681e-99 4.257758e-184 5.484129e-322
7.250e+03 9.999999e-01 8.259720e-08 1.314508e-42 1.034975e-102 2.701918e-190 0.000000e+00
7.750e+03 1.000000e+00 2.320640e-08 1.233342e-44 5.063250e-107 9.169109e-198 0.000000e+00
8.250e+03 1.000000e+00 3.355782e-09 2.231495e-47 1.356651e-112 3.582215e-207 0.000000e+00
8.750e+03 1.000000e+00 5.197514e-11 3.410910e-53 2.489801e-124 6.562579e-227 0.000000e+00
9.250e+03 1.000000e+00 9.612510e-13 4.548794e-59 1.896816e-136 1.488885e-247 0.000000e+00
9.750e+03 1.000000e+00 2.721325e-14 1.073572e-64 2.313348e-148 3.743359e-268 0.000000e+00
1.025e+04 1.000000e+00 3.401698e-16 7.997940e-72 1.299699e-163 1.123722e-294 0.000000e+00
1.075e+04 1.000000e+00 3.468539e-17 1.393664e-75 1.092723e-171 9.431565e-309 0.000000e+00
1.125e+04 1.000000e+00 4.916313e-18 8.056733e-79 1.165475e-178 6.408031e-321 0.000000e+00
1.175e+04 1.000000e+00 1.574743e-18 9.776589e-81 8.318581e-183 0.000000e+00 0.000000e+00
1.225e+04 1.000000e+00 4.683419e-19 8.797130e-83 3.082745e-187 0.000000e+00 0.000000e+00
1.275e+04 1.000000e+00 1.792488e-19 2.024843e-84 8.488183e-191 0.000000e+00 0.000000e+00
1.325e+04 1.000000e+00 6.046883e-19 1.699202e-82 1.012961e-186 0.000000e+00 0.000000e+00
1.375e+04 1.000000e+00 5.583972e-19 1.080230e-82 3.431030e-187 0.000000e+00 0.000000e+00
1.425e+04 1.000000e+00 2.458956e-19 4.214170e-84 2.926320e-190 0.000000e+00 0.000000e+00
1.475e+04 1.000000e+00 3.197845e-19 9.735934e-84 1.576672e-189 0.000000e+00 0.000000e+00
1.525e+04 1.000000e+00 2.663408e-19 4.194379e-84 2.318605e-190 0.000000e+00 0.000000e+00
1.575e+04 1.000000e+00 1.710428e-19 6.781882e-85 4.169450e-192 0.000000e+00 0.000000e+00
1.625e+04 1.000000e+00 7.604485e-19 1.610476e-82 4.628500e-187 0.000000e+00 0.000000e+00
1.675e+04 1.000000e+00 4.822637e-19 2.484276e-83 7.525929e-189 0.000000e+00 0.000000e+00
1.725e+04 1.000000e+00 1.234536e-19 1.254379e-85 8.005816e-194 0.000000e+00 0.000000e+00
1.775e+04 1.000000e+00 2.170332e-17 3.081546e-77 6.955718e-176 1.131369e-316 0.000000e+00
1.825e+04 1.000000e+00 2.371565e-19 1.082124e-84 6.506961e-192 0.000000e+00 0.000000e+00
1.875e+04 1.000000e+00 9.125028e-18 8.697525e-79 2.658684e-179 1.037538e-322 0.000000e+00
1.925e+04 1.000000e+00 1.023971e-19 3.362428e-86 3.046953e-195 0.000000e+00 0.000000e+00
1.975e+04 1.000000e+00 1.104233e-17 1.312247e-78 5.133273e-179 2.618548e-322 0.000000e+00
2.025e+04 1.000000e+00 2.709324e-18 5.676840e-81 3.935523e-184 0.000000e+00 0.000000e+00
2.075e+04 1.000000e+00 2.401810e-18 3.094206e-81 9.584007e-185 0.000000e+00 0.000000e+00
2.125e+04 1.000000e+00 1.140209e-17 9.344324e-79 1.772416e-179 2.964394e-323 0.000000e+00
2.175e+04 1.000000e+00 4.267019e-17 1.145157e-76 4.720794e-175 1.350923e-315 0.000000e+00
2.225e+04 1.000000e+00 1.162078e-17 7.383404e-79 8.552230e-180 4.940656e-324 0.000000e+00
2.275e+04 1.000000e+00 2.453935e-17 1.052587e-77 2.269160e-177 1.007795e-319 0.000000e+00
2.325e+04 1.000000e+00 3.626764e-17 3.916281e-77 3.382673e-176 9.976727e-318 0.000000e+00
2.375e+04 1.000000e+00 2.607268e-16 5.456742e-74 1.618200e-169 3.730288e-306 0.000000e+00
2.425e+04 1.000000e+00 3.466805e-17 2.428654e-77 9.704255e-177 9.166449e-319 0.000000e+00
2.475e+04 1.000000e+00 2.766944e-16 4.984857e-74 1.060078e-169 1.436803e-306 0.000000e+00
2.525e+04 1.000000e+00 1.025022e-16 1.039401e-75 2.403630e-173 5.929597e-313 0.000000e+00
2.575e+04 1.000000e+00 1.244715e-16 1.840725e-75 7.283421e-173 3.657679e-312 0.000000e+00
2.625e+04 1.000000e+00 2.094246e-17 1.973630e-78 2.860943e-179 2.470328e-323 0.000000e+00
2.675e+04 1.000000e+00 3.000914e-17 6.527442e-78 3.310376e-178 1.501960e-321 0.000000e+00
2.725e+04 1.000000e+00 5.668698e-17 6.071400e-77 3.497762e-176 4.469357e-318 0.000000e+00
2.775e+04 1.000000e+00 6.620612e-18 1.640775e-80 7.142888e-184 0.000000e+00 0.000000e+00
2.825e+04 1.000000e+00 3.703357e-18 1.582632e-81 4.254929e-186 0.000000e+00 0.000000e+00
2.875e+04 1.000000e+00 5.981634e-19 1.419328e-84 1.118906e-192 0.000000e+00 0.000000e+00
2.925e+04 1.000000e+00 3.421742e-19 1.486469e-85 7.938667e-195 0.000000e+00 0.000000e+00
2.975e+04 1.000000e+00 6.988447e-18 1.085986e-80 1.881796e-184 0.000000e+00 0.000000e+00
3.025e+04 1.000000e+00 1.258682e-18 1.475831e-83 1.210989e-190 0.000000e+00 0.000000e+00
3.075e+04 1.000000e+00 1.119884e-18 8.154522e-84 3.036306e-191 0.000000e+00 0.000000e+00
3.125e+04 1.000000e+00 1.027779e-17 2.910051e-80 1.107619e-183 0.000000e+00 0.000000e+00
3.175e+04 1.000000e+00 1.602747e-17 1.319200e-79 2.513385e-182 0.000000e+00 0.000000e+00
3.225e+04 1.000000e+00 9.624723e-18 1.669486e-80 2.688150e-184 0.000000e+00 0.000000e+00
3.275e+04 1.000000e+00 2.123513e-17 2.774771e-79 9.827247e-182 0.000000e+00 0.000000e+00
3.325e+04 1.000000e+00 3.987912e-18 4.484750e-82 9.278520e-188 0.000000e+00 0.000000e+00
3.375e+04 1.000000e+00 2.941783e-17 6.876359e-79 5.445166e-181 0.000000e+00 0.000000e+00
3.425e+04 1.000000e+00 4.293076e-17 2.412089e-78 7.096180e-180 0.000000e+00 0.000000e+00
3.475e+04 1.000000e+00 9.720392e-18 7.971022e-81 3.128689e-185 0.000000e+00 0.000000e+00
3.525e+04 1.000000e+00 1.941830e-17 9.105175e-80 5.115778e-183 0.000000e+00 0.000000e+00
3.575e+04 1.000000e+00 2.745713e-16 1.454094e-75 4.217386e-174 2.766613e-315 0.000000e+00
3.625e+04 1.000000e+00 1.347893e-17 1.699712e-80 1.122817e-184 0.000000e+00 0.000000e+00
3.675e+04 1.000000e+00 1.308856e-17 1.302276e-80 5.663267e-185 0.000000e+00 0.000000e+00
3.725e+04 1.000000e+00 2.375676e-18 1.861073e-83 4.122446e-191 0.000000e+00 0.000000e+00
3.775e+04 1.000000e+00 3.417584e-17 3.416622e-79 4.838386e-182 0.000000e+00 0.000000e+00
3.825e+04 1.000000e+00 4.673807e-19 3.051816e-86 3.570571e-197 0.000000e+00 0.000000e+00
3.875e+04 1.000000e+00 2.997614e-15 2.880718e-72 1.761124e-167 3.504001e-304 0.000000e+00
3.925e+04 1.000000e+00 1.197944e-17 4.269013e-81 2.932358e-186 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 1.693836e-17 1.327643e-80 2.949370e-185 0.000000e+00 0.000000e+00
4.025e+04 1.000000e+00 2.154187e-17 2.773496e-80 1.265245e-184 0.000000e+00 0.000000e+00
#TIME: 134.108935
#NVEL: 81
#vel_mid[km/s] s0 s1 s2 s3 s4 s5
2.500e+02 9.875708e-01 1.242921e-02 4.348422e-23 7.223768e-61 1.862697e-117 8.887951e-211
7.500e+02 9.928361e-01 7.163947e-03 6.093444e-24 1.165596e-62 1.536487e-120 7.054579e-216
1.250e+03 9.970541e-01 2.945859e-03 2.805614e-25 1.942041e-65 2.715277e-125 1.059535e-223
1.750e+03 9.988744e-01 1.125643e-03 1.006590e-26 1.929189e-68 1.981831e-130 3.710657e-232
2.250e+03 9.996567e-01 3.432665e-04 1.678605e-28 3.938848e-72 9.747609e-137 1.551902e-242
2.750e+03 9.998920e-01 1.080221e-04 2.891349e-30 8.091515e-76 4.562825e-143 5.500002e-253
3.250e+03 9.999641e-01 3.590267e-05 5.364127e-32 1.770395e-79 2.175618e-149 1.773019e-263
3.750e+03 9.999860e-01 1.397031e-05 1.533748e-33 8.702817e-83 3.795917e-155 4.279008e-273
4.250e+03 9.999937e-01 6.288647e-06 6.784909e-35 1.004366e-85 2.706330e-160 9.740323e-282
4.750e+03 9.999970e-01 2.967545e-06 3.354270e-36 1.401098e-88 2.562863e-165 3.343220e-290
5.250e+03 9.999985e-01 1.484857e-06 1.977694e-37 2.759926e-91 4.290154e-170 2.847995e-298
5.750e+03 9.999993e-01 7.137611e-07 9.648239e-39 3.522209e-94 3.284870e-175 6.333345e-307
6.250e+03 9.999997e-01 3.492867e-07 4.912095e-40 4.837425e-97 2.809284e-180 1.654736e-315
6.750e+03 9.999998e-01 1.660724e-07 2.202557e-41 4.992348e-100 1.442221e-185 0.000000e+00
7.250e+03 9.999999e-01 6.627995e-08 5.471785e-43 1.527735e-103 9.356383e-192 0.000000e+00
7.750e+03 1.000000e+00 1.858323e-08 5.412850e-45 8.749908e-108 4.356647e-199 0.000000e+00
8.250e+03 1.000000e+00 2.307712e-09 6.306741e-48 1.005872e-113 4.278708e-209 0.000000e+00
8.750e+03 1.000000e+00 2.548639e-11 3.106631e-54 1.806300e-126 1.511550e-230 0.000000e+00
9.250e+03 1.000000e+00 5.718666e-13 6.962550e-60 3.595640e-138 1.579265e-250 0.000000e+00
9.750e+03 1.000000e+00 9.696207e-15 2.266937e-66 6.054122e-152 2.216601e-274 0.000000e+00
1.025e+04 1.000000e+00 1.872626e-16 8.315017e-73 1.003460e-165 2.335788e-298 0.000000e+00
1.075e+04 1.000000e+00 1.587934e-17 7.211705e-77 1.886048e-174 1.440534e-313 0.000000e+00
1.125e+04 1.000000e+00 4.285356e-18 4.707775e-79 3.630509e-179 8.300303e-322 0.000000e+00
1.175e+04 1.000000e+00 1.059134e-18 2.150210e-81 3.188749e-184 0.000000e+00 0.000000e+00
1.225e+04 1.000000e+00 7.438574e-19 4.930699e-82 1.223711e-185 0.000000e+00 0.000000e+00
1.275e+04 1.000000e+00 4.742151e-19 7.766069e-83 2.082376e-187 0.000000e+00 0.000000e+00
1.325e+04 1.000000e+00 1.561486e-19 1.012823e-84 1.694564e-191 0.000000e+00 0.000000e+00
1.375e+04 1.000000e+00 5.074515e-20 1.256320e-86 1.237871e-195 0.000000e+00 0.000000e+00
1.425e+04 1.000000e+00 9.393652e-20 1.098624e-85 1.158180e-193 0.000000e+00 0.000000e+00
1.475e+04 1.000000e+00 7.839513e-20 4.768470e-86 1.730467e-194 0.000000e+00 0.000000e+00
1.525e+04 1.000000e+00 1.003604e-19 1.038397e-85 8.214333e-194 0.000000e+00 0.000000e+00
1.575e+04 1.000000e+00 8.714536e-19 3.073979e-82 2.039219e-186 0.000000e+00 0.000000e+00
1.625e+04 1.000000e+00 5.951427e-19 6.268577e-83 6.032779e-188 0.000000e+00 0.000000e+00
1.675e+04 1.000000e+00 1.222909e-18 8.115537e-82 1.308097e-185 0.000000e+00 0.000000e+00
1.725e+04 1.000000e+00 6.355109e-18 3.458003e-79 5.073357e-180 9.881313e-324 0.000000e+00
1.775e+04 1.000000e+00 4.117081e-20 1.681203e-87 6.804081e-198 0.000000e+00 0.000000e+00
1.825e+04 1.000000e+00 9.909964e-18 1.355874e-78 7.588959e-179 7.015732e-322 0.000000e+00
1.875e+04 1.000000e+00 2.295958e-19 8.057174e-85 3.048189e-192 0.000000e+00 0.000000e+00
1.925e+04 1.000000e+00 7.157380e-18 2.931757e-79 2.278293e-180 0.000000e+00 0.000000e+00
1.975e+04 1.000000e+00 8.820518e-19 9.463227e-83 6.687466e-188 0.000000e+00 0.000000e+00
2.025e+04 1.000000e+00 1.182598e-17 1.428233e-78 5.423976e-179 2.569141e-322 0.000000e+00
2.075e+04 1.000000e+00 1.250262e-17 1.510406e-78 5.467303e-179 2.322109e-322 0.000000e+00
2.125e+04 1.000000e+00 2.273329e-17 1.227770e-77 4.355702e-177 4.259192e-319 0.000000e+00
2.175e+04 1.000000e+00 2.911317e-18 4.607931e-81 1.774265e-184 0.000000e+00 0.000000e+00
2.225e+04 1.000000e+00 1.273405e-17 1.021051e-78 1.688273e-179 1.976263e-323 0.000000e+00
2.275e+04 1.000000e+00 2.575023e-17 1.236495e-77 3.157421e-177 1.766136e-319 0.000000e+00
2.325e+04 1.000000e+00 2.804975e-17 1.461955e-77 4.039355e-177 2.436534e-319 0.000000e+00
2.375e+04 1.000000e+00 5.989685e-18 3.772363e-80 1.027759e-182 0.000000e+00 0.000000e+00
2.425e+04 1.000000e+00 3.181609e-17 1.724402e-77 4.592848e-177 2.459261e-319 0.000000e+00
2.475e+04 1.000000e+00 1.024868e-17 2.092748e-79 3.228765e-181 0.000000e+00 0.000000e+00
2.525e+04 1.000000e+00 3.989090e-17 2.960165e-77 1.165630e-176 1.003116e-318 0.000000e+00
2.575e+04 1.000000e+00 6.933877e-17 2.016627e-76 6.326614e-175 9.381345e-316 0.000000e+00
2.625e+04 1.000000e+00 4.446510e-17 3.264935e-77 1.146554e-176 7.859201e-319 0.000000e+00
2.675e+04 1.000000e+00 3.759285e-18 2.602200e-81 1.703680e-185 0.000000e+00 0.000000e+00
2.725e+04 1.000000e+00 1.473455e-17 3.793594e-79 6.581063e-181 0.000000e+00 0.000000e+00
