#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.2 2.42 2.662 2.9282 3.22102 3.543122 3.897434 4.287178 4.715896 5.187485 5.706233 6.276857 6.904542 7.594996 8.354497 9.189946 10.10894 11.10894 12.10894 13.108941 14.108941 15.108941 16.108941 17.108941 18.108941 19.108941 20.108941 21.108941 22.108941 23.108941 24.108941 25.108941 26.108941 27.108941 28.108941 29.108941 30.108941 31.108941 32.108941 33.108941 34.108941 35.108941 36.108941 37.108941 38.108941 39.108941 40.108941 41.108941 42.108941 43.108941 44.108941 45.108941 46.108941 47.108941 48.108941 49.108941 50.108941 51.108941 52.108941 53.108941 54.108941 55.108941 56.108941 57.108941 58.108941 59.108941 60.108941 61.108941 62.108941 63.108941 64.108941 65.108941 66.108941 67.108941 68.108941 69.108941 70.108941 71.108941 72.108941 73.108941 74.108941 75.108941 76.108941 77.108941 78.108941 79.108941 80.108941 81.108941 82.108941 83.108941 84.108941 85.108941 86.108941 87.108941 88.108941 89.108941 90.108941 91.108941 92.108941 93.108941 94.108941 95.108941 96.108941 97.108935 98.108935 99.108935 100.108935 101.108935 102.108935 103.108935 104.108935 105.108935 106.108935 107.108935 108.108935 109.108935 110.108935 111.108935 112.108935 113.108935 114.108935 115.108935 116.108935 117.108935 118.108935 119.108935 120.108935 121.108935 122.108935 123.108935 124.108935 125.108935 126.108935 127.108935 128.108935 129.108935 130.108935 131.108935 132.108935 133.108935 134.108935 135.108935 136.108935 137.108935 138.108935 139.108935 140.108935 141.108935 142.108935 143.108935 144.108935 145.108935 146.108935 147.108935 148.108935 149.108935 150.108935 151.108935 152.108935 153.108935 154.108935 155.108935 156.108935 157.108935 158.108935 159.108935 160.108935 161.108935 162.108935 163.108935 164.108935 165.108935 166.108935 167.108935 168.108935 169.108935 170.108935 171.108935 172.108935 173.108935 174.108935 175.108935 176.108935 177.108935 178.108935 179.108935 180.108935 181.108935 182.108935 183.108935 184.108935 185.108935 186.108935 187.108935 188.108935 189.108935 190.108935 191.108935 192.108935 193.108935 194.108935 195.108935 196.108935 197.108935 198.108935 199.108935 200.108935 201.108935 202.108935 203.108935 204.108935 205.108935 206.108935 207.108935 208.108935 209.108935 210.108935 211.108935 212.108935 213.108935 214.108935 215.108935 216.108935 217.108935 218.108935 219.108935 220.108935 221.108935 222.108935 223.108935 224.108935 225.108935 226.108935 227.108935 228.108935 229.108935 230.108935 231.108935 232.108935 233.108935 234.108935 235.108935 236.108935 237.108935 238.108935 239.108935 240.108935 241.108935 242.108935 243.108935 244.108935 245.108935 246.108935 247.108935 248.108935 249.108935 250.108935
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.975e+04 8.621306e-01 1.378694e-01 6.487926e-22 1.200112e-169 0.000000e+00 0.000000e+00
3.025e+04 7.982846e-01 2.017154e-01 2.752105e-21 9.046855e-167 0.000000e+00 0.000000e+00
3.075e+04 8.958300e-01 1.041700e-01 1.505436e-22 2.476094e-173 0.000000e+00 0.000000e+00
3.125e+04 8.800641e-01 1.199359e-01 2.280836e-22 1.082792e-172 0.000000e+00 0.000000e+00
3.175e+04 8.393804e-01 1.606196e-01 6.519525e-22 1.130131e-170 0.000000e+00 0.000000e+00
3.225e+04 9.345009e-01 6.549907e-02 1.464914e-23 3.696435e-179 0.000000e+00 0.000000e+00
3.275e+04 8.722425e-01 1.277575e-01 1.840862e-22 6.187271e-174 0.000000e+00 0.000000e+00
3.325e+04 9.890825e-01 1.091745e-02 1.002048e-26 1.886848e-195 0.000000e+00 0.000000e+00
3.375e+04 9.852248e-01 1.477521e-02 2.754263e-26 1.608204e-193 0.000000e+00 0.000000e+00
3.425e+04 9.169334e-01 8.306655e-02 2.006024e-23 1.614671e-179 0.000000e+00 0.000000e+00
3.475e+04 9.121847e-01 8.781534e-02 2.140412e-23 1.226027e-179 0.000000e+00 0.000000e+00
3.525e+04 9.388924e-01 6.110758e-02 4.314734e-24 2.287107e-183 0.000000e+00 0.000000e+00
3.575e+04 9.010631e-01 9.893689e-02 2.522288e-23 8.400804e-180 0.000000e+00 0.000000e+00
3.625e+04 8.063012e-01 1.936988e-01 3.486274e-22 2.308982e-174 0.000000e+00 0.000000e+00
3.675e+04 6.762571e-01 3.237429e-01 2.975195e-21 5.934358e-170 0.000000e+00 0.000000e+00
3.725e+04 5.856300e-01 4.143700e-01 8.602435e-21 6.881577e-168 0.000000e+00 0.000000e+00
3.775e+04 8.421491e-01 1.578509e-01 9.128063e-23 4.737837e-178 0.000000e+00 0.000000e+00
3.825e+04 2.488692e-01 7.511308e-01 3.134696e-19 1.852837e-160 0.000000e+00 0.000000e+00
3.875e+04 8.124144e-01 1.875856e-01 1.380436e-22 1.136719e-177 0.000000e+00 0.000000e+00
3.925e+04 8.186704e-01 1.813296e-01 1.020119e-22 1.378112e-178 0.000000e+00 0.000000e+00
3.975e+04 9.308815e-01 6.911850e-02 1.693839e-24 9.762014e-188 0.000000e+00 0.000000e+00
4.025e+04 9.047568e-01 9.524318e-02 5.215191e-24 1.467526e-185 0.000000e+00 0.000000e+00
#TIME: 108.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+02 8.552513e-08 6.632786e-01 3.367213e-01 4.915972e-45 7.276361e-108 2.008360e-191
7.500e+02 1.023902e-07 7.260289e-01 2.739710e-01 7.260776e-46 1.090951e-109 1.646574e-194
1.250e+03 1.095899e-07 7.609965e-01 2.390034e-01 1.740571e-46 4.550616e-111 7.347945e-197
1.750e+03 1.339171e-07 8.227571e-01 1.772427e-01 1.562107e-47 2.416625e-113 1.078102e-200
2.250e+03 1.638921e-07 8.750845e-01 1.249154e-01 1.148011e-48 8.636685e-116 8.318415e-205
2.750e+03 1.959723e-07 9.130298e-01 8.696997e-02 8.563154e-50 3.244924e-118 7.049180e-209
3.250e+03 2.509805e-07 9.475679e-01 5.243182e-02 3.095812e-51 2.755952e-121 5.186082e-214
3.750e+03 3.199717e-07 9.694139e-01 3.058578e-02 1.000951e-52 1.886935e-124 2.699448e-219
4.250e+03 4.239878e-07 9.837878e-01 1.621174e-02 2.035852e-54 5.011344e-128 2.970749e-225
4.750e+03 6.074899e-07 9.926998e-01 7.299543e-03 1.820331e-56 2.460981e-132 2.038967e-232
5.250e+03 8.932640e-07 9.969131e-01 3.086044e-03 1.196110e-58 6.432716e-137 4.967364e-240
5.750e+03 1.518513e-06 9.990115e-01 9.870018e-04 1.863968e-61 8.676484e-143 9.208017e-250
6.250e+03 3.267543e-06 9.997951e-01 2.015905e-04 2.840578e-65 9.701716e-151 6.389411e-263
6.750e+03 1.094713e-05 9.999713e-01 1.772969e-05 5.346284e-71 1.252159e-162 1.448559e-282
7.250e+03 3.390034e-05 9.999643e-01 1.752591e-06 1.662880e-76 4.382204e-174 1.641698e-301
7.750e+03 9.405892e-05 9.999058e-01 1.872730e-07 4.891430e-82 1.161310e-185 1.026174e-320
8.250e+03 2.051011e-04 9.997949e-01 2.561054e-08 2.464123e-87 7.176986e-197 0.000000e+00
8.750e+03 3.689672e-04 9.996310e-01 4.459801e-09 2.824703e-92 2.073589e-207 0.000000e+00
9.250e+03 6.429213e-04 9.993571e-01 8.365474e-10 5.031890e-97 1.514830e-217 0.000000e+00
9.750e+03 1.288052e-03 9.987119e-01 1.420849e-10 9.729770e-102 1.616275e-227 0.000000e+00
1.025e+04 3.467964e-03 9.965320e-01 1.715347e-11 7.134392e-107 3.094527e-238 0.000000e+00
1.075e+04 1.549948e-02 9.845005e-01 8.505179e-13 7.593045e-114 1.095046e-252 0.000000e+00
1.125e+04 1.733078e-01 8.266922e-01 3.993058e-15 4.429778e-126 5.351943e-278 0.000000e+00
1.175e+04 5.047013e-01 4.952987e-01 6.536322e-17 2.237274e-135 2.859797e-297 0.000000e+00
1.225e+04 8.439357e-01 1.560643e-01 2.593857e-19 1.201379e-147 1.037538e-322 0.000000e+00
1.275e+04 9.655243e-01 3.447571e-02 5.374566e-22 2.886797e-161 0.000000e+00 0.000000e+00
1.325e+04 9.851887e-01 1.481134e-02 1.748958e-23 6.317722e-169 0.000000e+00 0.000000e+00
1.375e+04 9.892710e-01 1.072896e-02 4.319562e-24 3.303369e-172 0.000000e+00 0.000000e+00
1.425e+04 9.925458e-01 7.454242e-03 9.105154e-25 7.843928e-176 0.000000e+00 0.000000e+00
1.475e+04 9.919881e-01 8.011940e-03 1.026041e-24 7.800618e-176 0.000000e+00 0.000000e+00
1.525e+04 9.924640e-01 7.535990e-03 6.927026e-25 6.063125e-177 0.000000e+00 0.000000e+00
1.575e+04 9.880558e-01 1.194416e-02 3.474986e-24 1.016563e-173 0.000000e+00 0.000000e+00
1.625e+04 9.856975e-01 1.430246e-02 5.940686e-24 8.044166e-173 0.000000e+00 0.000000e+00
1.675e+04 9.847664e-01 1.523362e-02 6.470734e-24 6.756745e-173 0.000000e+00 0.000000e+00
1.725e+04 9.802093e-01 1.979066e-02 1.517366e-23 2.577153e-171 0.000000e+00 0.000000e+00
1.775e+04 9.858291e-01 1.417091e-02 3.572947e-24 1.060326e-174 0.000000e+00 0.000000e+00
1.825e+04 9.399237e-01 6.007634e-02 8.374534e-22 3.634224e-163 0.000000e+00 0.000000e+00
1.875e+04 9.671759e-01 3.282410e-02 6.718385e-23 7.014477e-169 0.000000e+00 0.000000e+00
1.925e+04 8.828735e-01 1.171265e-01 8.837356e-21 1.380109e-158 0.000000e+00 0.000000e+00
1.975e+04 9.463504e-01 5.364958e-02 3.345050e-22 6.255809e-166 0.000000e+00 0.000000e+00
2.025e+04 8.894252e-01 1.105748e-01 5.105874e-21 2.713978e-160 0.000000e+00 0.000000e+00
2.075e+04 9.024321e-01 9.756795e-02 2.630297e-21 5.473591e-162 0.000000e+00 0.000000e+00
2.125e+04 8.971024e-01 1.028976e-01 2.785306e-21 4.007187e-162 0.000000e+00 0.000000e+00
2.175e+04 8.818233e-01 1.181767e-01 4.174406e-21 1.658447e-161 0.000000e+00 0.000000e+00
2.225e+04 8.311874e-01 1.688126e-01 1.560267e-20 6.581878e-159 0.000000e+00 0.000000e+00
2.275e+04 9.048910e-01 9.510904e-02 1.264677e-21 1.303568e-164 0.000000e+00 0.000000e+00
2.325e+04 7.405897e-01 2.594103e-01 7.332309e-20 4.599534e-156 0.000000e+00 0.000000e+00
2.375e+04 8.242658e-01 1.757342e-01 1.153204e-20 2.436103e-160 0.000000e+00 0.000000e+00
2.425e+04 7.299232e-01 2.700768e-01 6.420908e-20 7.226961e-157 0.000000e+00 0.000000e+00
2.475e+04 6.609863e-01 3.390137e-01 1.580488e-19 3.666156e-155 0.000000e+00 0.000000e+00
2.525e+04 8.776903e-01 1.223097e-01 1.596080e-21 2.099237e-165 0.000000e+00 0.000000e+00
2.575e+04 4.302669e-01 5.697331e-01 1.902997e-18 3.207118e-150 0.000000e+00 0.000000e+00
2.625e+04 8.940271e-01 1.059729e-01 6.499407e-22 7.193553e-168 0.000000e+00 0.000000e+00
2.675e+04 8.978957e-01 1.021043e-01 4.776396e-22 8.515435e-169 0.000000e+00 0.000000e+00
2.725e+04 9.192935e-01 8.070651e-02 1.586503e-22 1.922275e-171 0.000000e+00 0.000000e+00
2.775e+04 8.793037e-01 1.206963e-01 6.878025e-22 1.589455e-168 0.000000e+00 0.000000e+00
2.825e+04 1.810487e-01 8.189513e-01 1.810639e-17 1.792660e-146 5.928788e-323 0.000000e+00
2.875e+04 7.980684e-01 2.019316e-01 4.323552e-21 4.693722e-165 0.000000e+00 0.000000e+00
2.925e+04 8.226813e-01 1.773187e-01 2.120119e-21 7.336136e-167 0.000000e+00 0.000000e+00
2.975e+04 5.367216e-01 4.632784e-01 1.610281e-19 1.114532e-157 0.000000e+00 0.000000e+00
3.025e+04 7.688361e-01 2.311639e-01 4.854422e-21 1.406921e-165 0.000000e+00 0.000000e+00
3.075e+04 8.262871e-01 1.737129e-01 1.211493e-21 7.484986e-169 0.000000e+00 0.000000e+00
3.125e+04 9.186413e-01 8.135871e-02 4.639449e-23 3.484882e-176 0.000000e+00 0.000000e+00
3.175e+04 9.336729e-01 6.632708e-02 1.757552e-23 1.514376e-178 0.000000e+00 0.000000e+00
3.225e+04 9.265336e-01 7.346639e-02 2.252623e-23 2.867604e-178 0.000000e+00 0.000000e+00
3.275e+04 9.723049e-01 2.769511e-02 4.189315e-25 3.748166e-187 0.000000e+00 0.000000e+00
3.325e+04 9.233646e-01 7.663536e-02 1.943683e-23 4.148276e-179 0.000000e+00 0.000000e+00
3.375e+04 9.369718e-01 6.302818e-02 7.636382e-24 2.160345e-181 0.000000e+00 0.000000e+00
3.425e+04 9.021617e-01 9.783834e-02 3.774594e-23 3.433718e-178 0.000000e+00 0.000000e+00
3.475e+04 9.162062e-01 8.379375e-02 1.729144e-23 3.839228e-180 0.000000e+00 0.000000e+00
3.525e+04 8.822187e-01 1.177813e-01 5.844020e-23 9.198186e-178 0.000000e+00 0.000000e+00
3.575e+04 6.139760e-01 3.860240e-01 9.374546e-21 5.659483e-167 0.000000e+00 0.000000e+00
3.625e+04 8.748478e-01 1.251522e-01 5.463403e-23 1.987558e-178 0.000000e+00 0.000000e+00
3.675e+04 9.302495e-01 6.975046e-02 4.425145e-24 3.907164e-184 0.000000e+00 0.000000e+00
3.725e+04 7.728570e-01 2.271430e-01 4.945154e-22 3.668552e-174 0.000000e+00 0.000000e+00
3.775e+04 8.179089e-01 1.820911e-01 1.625843e-22 7.717194e-177 0.000000e+00 0.000000e+00
3.825e+04 9.947174e-02 9.005283e-01 3.526671e-18 4.469736e-155 0.000000e+00 0.000000e+00
3.875e+04 8.134165e-01 1.865835e-01 1.315273e-22 8.105151e-178 0.000000e+00 0.000000e+00
3.925e+04 8.134879e-01 1.865121e-01 1.121273e-22 2.008696e-178 0.000000e+00 0.000000e+00
3.975e+04 6.471539e-01 3.528461e-01 1.702495e-21 9.349079e-173 0.000000e+00 0.000000e+00
4.025e+04 2.917107e-01 7.082893e-01 9.598520e-20 3.923594e-164 0.000000e+00 0.000000e+00
#TIME: 109.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+02 8.862295e-08 6.756858e-01 3.243141e-01 3.432195e-45 3.300481e-108 5.267175e-192
7.500e+02 1.163645e-07 7.599923e-01 2.400075e-01 2.770812e-46 1.385501e-110 5.225207e-196
1.250e+03 1.243705e-07 7.928666e-01 2.071333e-01 6.406565e-47 5.391296e-112 2.086034e-198
1.750e+03 1.457427e-07 8.421162e-01 1.578837e-01 7.137328e-48 4.553841e-114 6.642805e-202
2.250e+03 1.770573e-07 8.894270e-01 1.105728e-01 5.227332e-49 1.627941e-116 5.150582e-206
2.750e+03 2.192738e-07 9.279222e-01 7.207762e-02 2.773672e-50 3.032545e-119 1.375934e-210
3.250e+03 2.742904e-07 9.555896e-01 4.441014e-02 1.159142e-51 3.499886e-122 1.684794e-215
3.750e+03 3.519245e-07 9.746259e-01 2.537370e-02 3.408533e-53 1.977015e-125 6.402228e-221
4.250e+03 4.711049e-07 9.868893e-01 1.311025e-02 6.129819e-55 4.083542e-129 4.664627e-227
4.750e+03 6.916617e-07 9.943841e-01 5.615222e-03 4.255144e-57 1.191940e-133 1.360958e-234
5.250e+03 1.072343e-06 9.978544e-01 2.144490e-03 1.655612e-59 1.058805e-138 5.613203e-243
5.750e+03 1.850573e-06 9.993329e-01 6.652848e-04 2.206498e-62 1.034768e-144 6.121808e-253
6.250e+03 4.139756e-06 9.998698e-01 1.261009e-04 2.278469e-66 5.182609e-153 1.131340e-266
6.750e+03 1.413828e-05 9.999752e-01 1.064871e-05 3.424994e-72 4.186416e-165 1.180411e-286
7.250e+03 4.417774e-05 9.999548e-01 1.016422e-06 8.333691e-78 8.633108e-177 5.493678e-306
7.750e+03 1.194272e-04 9.998805e-01 1.086425e-07 2.062439e-83 1.506475e-188 0.000000e+00
8.250e+03 2.445938e-04 9.997554e-01 1.611320e-08 1.386787e-88 1.611247e-199 0.000000e+00
8.750e+03 4.298324e-04 9.995702e-01 2.889846e-09 1.758735e-93 5.628610e-210 0.000000e+00
9.250e+03 7.790250e-04 9.992210e-01 5.031919e-10 2.131146e-98 1.858037e-220 0.000000e+00
9.750e+03 1.613687e-03 9.983863e-01 8.509851e-11 4.992426e-103 3.174662e-230 0.000000e+00
1.025e+04 4.739613e-03 9.952604e-01 9.046697e-12 2.191899e-108 2.222234e-241 0.000000e+00
1.075e+04 2.600909e-02 9.739909e-01 2.970320e-13 2.884456e-116 1.070176e-257 0.000000e+00
1.125e+04 2.552569e-01 7.447431e-01 1.252254e-15 1.057136e-128 1.993070e-283 0.000000e+00
1.175e+04 5.663847e-01 4.336153e-01 3.082259e-17 4.608111e-137 9.082148e-301 0.000000e+00
1.225e+04 8.951387e-01 1.048613e-01 4.955556e-20 2.853365e-151 0.000000e+00 0.000000e+00
1.275e+04 9.775631e-01 2.243694e-02 9.912769e-23 5.846017e-165 0.000000e+00 0.000000e+00
1.325e+04 9.859831e-01 1.401695e-02 1.379209e-23 1.761223e-169 0.000000e+00 0.000000e+00
1.375e+04 9.901921e-01 9.807917e-03 2.982851e-24 4.756637e-173 0.000000e+00 0.000000e+00
1.425e+04 9.931552e-01 6.844781e-03 6.398894e-25 1.232273e-176 0.000000e+00 0.000000e+00
1.475e+04 9.937120e-01 6.288039e-03 3.946297e-25 6.104766e-178 0.000000e+00 0.000000e+00
1.525e+04 9.941535e-01 5.846503e-03 2.548847e-25 3.805624e-179 0.000000e+00 0.000000e+00
1.575e+04 9.927188e-01 7.281173e-03 5.055108e-25 6.304471e-178 0.000000e+00 0.000000e+00
1.625e+04 9.925568e-01 7.443172e-03 4.698405e-25 2.404160e-178 0.000000e+00 0.000000e+00
1.675e+04 9.897812e-01 1.021877e-02 1.356538e-24 2.581132e-176 0.000000e+00 0.000000e+00
1.725e+04 9.871325e-01 1.286754e-02 2.812802e-24 5.336793e-175 0.000000e+00 0.000000e+00
1.775e+04 9.601575e-01 3.984251e-02 1.909489e-22 3.824610e-166 0.000000e+00 0.000000e+00
1.825e+04 9.827973e-01 1.720267e-02 6.284539e-24 8.785402e-174 0.000000e+00 0.000000e+00
1.875e+04 9.178469e-01 8.215309e-02 2.414835e-21 3.546268e-161 0.000000e+00 0.000000e+00
1.925e+04 9.690119e-01 3.098808e-02 4.474509e-23 4.630286e-170 0.000000e+00 0.000000e+00
1.975e+04 8.350546e-01 1.649454e-01 3.029390e-20 3.228095e-156 0.000000e+00 0.000000e+00
2.025e+04 8.976492e-01 1.023508e-01 3.641164e-21 4.572571e-161 0.000000e+00 0.000000e+00
2.075e+04 8.681171e-01 1.318829e-01 8.738044e-21 1.980315e-159 0.000000e+00 0.000000e+00
2.125e+04 8.639355e-01 1.360645e-01 8.490320e-21 9.449817e-160 0.000000e+00 0.000000e+00
2.175e+04 8.614496e-01 1.385504e-01 7.817168e-21 3.446801e-160 0.000000e+00 0.000000e+00
2.225e+04 9.224098e-01 7.759017e-02 6.389741e-22 7.170936e-166 0.000000e+00 0.000000e+00
2.275e+04 7.166424e-01 2.833576e-01 1.248328e-19 1.088217e-154 0.000000e+00 0.000000e+00
2.325e+04 8.876775e-01 1.123225e-01 2.064461e-21 7.505370e-164 0.000000e+00 0.000000e+00
2.375e+04 6.940756e-01 3.059244e-01 1.298658e-19 4.060649e-155 0.000000e+00 0.000000e+00
2.425e+04 7.727191e-01 2.272809e-01 2.904893e-20 1.238827e-158 0.000000e+00 0.000000e+00
2.475e+04 7.785338e-01 2.214662e-01 2.216080e-20 1.765297e-159 0.000000e+00 0.000000e+00
2.525e+04 3.954346e-01 6.045654e-01 3.199591e-18 7.307481e-149 0.000000e+00 0.000000e+00
2.575e+04 8.786265e-01 1.213735e-01 1.288555e-21 3.610706e-166 0.000000e+00 0.000000e+00
2.625e+04 3.993029e-01 6.006971e-01 2.238834e-18 3.726227e-150 0.000000e+00 0.000000e+00
2.675e+04 2.131346e-01 7.868654e-01 1.777836e-17 8.262094e-146 2.420922e-321 0.000000e+00
2.725e+04 2.383316e-01 7.616684e-01 1.084337e-17 3.684480e-147 4.940656e-324 0.000000e+00
2.775e+04 2.528319e-01 7.471681e-01 7.694136e-18 3.576049e-148 0.000000e+00 0.000000e+00
2.825e+04 9.417865e-01 5.821351e-02 3.087487e-23 1.511555e-175 0.000000e+00 0.000000e+00
2.875e+04 5.110052e-01 4.889948e-01 2.903792e-19 6.447146e-156 0.000000e+00 0.000000e+00
2.925e+04 5.464112e-01 4.535888e-01 1.638185e-19 1.990599e-157 0.000000e+00 0.000000e+00
2.975e+04 8.931507e-01 1.068493e-01 2.174200e-22 4.227424e-172 0.000000e+00 0.000000e+00
3.025e+04 8.999216e-01 1.000784e-01 1.424891e-22 2.824241e-173 0.000000e+00 0.000000e+00
3.075e+04 8.982692e-01 1.017308e-01 1.300234e-22 9.835825e-174 0.000000e+00 0.000000e+00
3.125e+04 9.359244e-01 6.407558e-02 1.750203e-23 2.453234e-178 0.000000e+00 0.000000e+00
3.175e+04 9.248084e-01 7.519157e-02 2.820912e-23 1.455845e-177 0.000000e+00 0.000000e+00
3.225e+04 9.077517e-01 9.224832e-02 5.459521e-23 2.154666e-176 0.000000e+00 0.000000e+00
3.275e+04 8.389376e-01 1.610624e-01 4.573998e-22 4.815470e-172 0.000000e+00 0.000000e+00
3.325e+04 9.801366e-01 1.986343e-02 9.618347e-26 1.225379e-190 0.000000e+00 0.000000e+00
3.375e+04 9.287933e-01 7.120673e-02 1.207994e-23 1.932159e-180 0.000000e+00 0.000000e+00
3.425e+04 8.947830e-01 1.052170e-01 4.938547e-23 1.193237e-177 0.000000e+00 0.000000e+00
3.475e+04 8.664910e-01 1.335090e-01 1.115830e-22 3.840980e-176 0.000000e+00 0.000000e+00
3.525e+04 9.077406e-01 9.225942e-02 2.118421e-23 5.278935e-180 0.000000e+00 0.000000e+00
3.575e+04 8.757194e-01 1.242806e-01 6.062211e-23 5.521344e-178 0.000000e+00 0.000000e+00
3.625e+04 7.901135e-01 2.098865e-01 4.683676e-22 8.356562e-174 0.000000e+00 0.000000e+00
3.675e+04 7.447628e-01 2.552372e-01 9.468629e-22 1.567036e-172 0.000000e+00 0.000000e+00
3.725e+04 8.300189e-01 1.699811e-01 1.386956e-22 5.753692e-177 0.000000e+00 0.000000e+00
3.775e+04 8.268433e-01 1.731567e-01 1.280695e-22 2.126442e-177 0.000000e+00 0.000000e+00
3.825e+04 9.665097e-01 3.349026e-02 1.506306e-25 2.846423e-192 0.000000e+00 0.000000e+00
3.875e+04 7.485287e-01 2.514713e-01 4.712891e-22 4.399648e-175 0.000000e+00 0.000000e+00
3.925e+04 8.092283e-01 1.907717e-01 1.204066e-22 2.608059e-178 0.000000e+00 0.000000e+00
3.975e+04 7.560846e-01 2.439154e-01 3.001152e-22 1.396167e-176 0.000000e+00 0.000000e+00
4.025e+04 9.716700e-01 2.833005e-02 4.160145e-26 4.185080e-196 0.000000e+00 0.000000e+00
#TIME: 110.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+02 1.214193e-07 7.568146e-01 2.431853e-01 4.419340e-46 4.164269e-110 3.584210e-195
7.500e+02 1.210611e-07 7.721987e-01 2.278012e-01 1.814236e-46 5.522781e-111 1.110017e-196
1.250e+03 1.408624e-07 8.221896e-01 1.778103e-01 2.290975e-47 6.050174e-113 5.434218e-200
1.750e+03 1.639022e-07 8.659328e-01 1.340670e-01 2.498906e-48 4.936163e-115 1.643235e-203
2.250e+03 1.942282e-07 9.046637e-01 9.533612e-02 2.072590e-49 2.306254e-117 1.992940e-207
2.750e+03 2.442936e-07 9.402773e-01 5.972250e-02 9.092324e-51 2.914634e-120 2.818359e-212
3.250e+03 2.982189e-07 9.621796e-01 3.782007e-02 4.496075e-52 4.789102e-123 6.196123e-217
3.750e+03 3.863414e-07 9.789293e-01 2.107029e-02 1.172115e-53 2.116224e-126 1.574126e-222
4.250e+03 5.343924e-07 9.898038e-01 1.019562e-02 1.509762e-55 2.200732e-130 3.710414e-229
4.750e+03 7.900405e-07 9.957095e-01 4.289744e-03 9.617365e-58 5.389271e-135 8.115006e-237
5.250e+03 1.275031e-06 9.984827e-01 1.516041e-03 2.509702e-60 2.102765e-140 8.642530e-246
5.750e+03 2.299002e-06 9.995653e-01 4.324403e-04 2.165163e-63 8.384571e-147 2.154386e-256
6.250e+03 5.463026e-06 9.999215e-01 7.302662e-05 1.223867e-67 1.210877e-155 5.132625e-271
6.750e+03 1.908208e-05 9.999750e-01 5.870260e-06 1.392503e-73 5.462786e-168 2.037757e-291
7.250e+03 5.999932e-05 9.999395e-01 5.381428e-07 2.482057e-79 5.720210e-180 3.014422e-311
7.750e+03 1.471318e-04 9.998528e-01 6.634038e-08 1.112126e-84 3.222156e-191 0.000000e+00
8.250e+03 2.916172e-04 9.997084e-01 1.001419e-08 6.996574e-90 2.841229e-202 0.000000e+00
8.750e+03 5.065558e-04 9.994934e-01 1.810319e-09 8.802988e-95 9.595019e-213 0.000000e+00
9.250e+03 9.105250e-04 9.990895e-01 3.342448e-10 1.690135e-99 8.642295e-223 0.000000e+00
9.750e+03 2.001761e-03 9.979982e-01 5.268537e-11 3.208440e-104 1.010608e-232 0.000000e+00
1.025e+04 6.632918e-03 9.933671e-01 4.573232e-12 5.501030e-110 1.057892e-244 0.000000e+00
1.075e+04 4.637844e-02 9.536216e-01 8.892311e-14 4.975735e-119 2.051895e-263 0.000000e+00
1.125e+04 3.354904e-01 6.645096e-01 4.702655e-16 6.524748e-131 5.272827e-288 0.000000e+00
1.175e+04 6.764926e-01 3.235074e-01 7.014295e-18 2.475782e-140 1.535781e-307 0.000000e+00
1.225e+04 9.406141e-01 5.938586e-02 5.015175e-21 2.894114e-156 0.000000e+00 0.000000e+00
1.275e+04 9.778821e-01 2.211791e-02 9.147880e-23 3.565785e-165 0.000000e+00 0.000000e+00
1.325e+04 9.884524e-01 1.154759e-02 6.380817e-24 3.461814e-171 0.000000e+00 0.000000e+00
1.375e+04 9.924594e-01 7.540606e-03 1.059650e-24 2.511065e-175 0.000000e+00 0.000000e+00
1.425e+04 9.927010e-01 7.298963e-03 7.986930e-25 3.376241e-176 0.000000e+00 0.000000e+00
1.475e+04 9.937035e-01 6.296468e-03 3.868732e-25 5.028905e-178 0.000000e+00 0.000000e+00
1.525e+04 9.940748e-01 5.925229e-03 2.616866e-25 3.944914e-179 0.000000e+00 0.000000e+00
1.575e+04 9.916350e-01 8.364970e-03 8.401617e-25 7.181551e-177 0.000000e+00 0.000000e+00
1.625e+04 9.885901e-01 1.140986e-02 2.367203e-24 6.827241e-175 0.000000e+00 0.000000e+00
1.675e+04 9.773932e-01 2.260684e-02 2.825342e-23 8.549675e-170 0.000000e+00 0.000000e+00
1.725e+04 9.710790e-01 2.892104e-02 6.267816e-23 2.475782e-168 0.000000e+00 0.000000e+00
1.775e+04 9.839546e-01 1.604541e-02 5.485347e-24 7.395510e-174 0.000000e+00 0.000000e+00
1.825e+04 9.382315e-01 6.176850e-02 8.888012e-22 4.039908e-163 0.000000e+00 0.000000e+00
1.875e+04 9.697994e-01 3.020060e-02 4.622629e-23 9.015273e-170 0.000000e+00 0.000000e+00
1.925e+04 8.855583e-01 1.144417e-01 7.648599e-21 5.553618e-159 0.000000e+00 0.000000e+00
1.975e+04 9.520748e-01 4.792518e-02 2.043020e-22 4.439696e-167 0.000000e+00 0.000000e+00
2.025e+04 9.253169e-01 7.468311e-02 1.004837e-21 6.804343e-164 0.000000e+00 0.000000e+00
2.075e+04 9.020534e-01 9.794664e-02 2.541126e-21 3.810741e-162 0.000000e+00 0.000000e+00
